Taxa,Mother,Father
A3350,PC_O51_ID2,PC_O51_ID2
A3352,PC_J51_ID1,PC_J04_ID1
A3353,PC_I50_ID1,PC_I06_ID1
A3357,PC_N04_ID1,PC_N04_ID1
A3358,PC_O51_ID2,PC_O51_ID2
A3361,PC_I11_ID2,PC_O08_ID2
A3362,PC_L14_ID1,PC_N13_ID1
A3367,PC_O08_ID2,PC_O08_ID2
A3368,PC_N14_ID2,PC_N14_ID2
A3372,PC_N48_ID1,PC_J51_ID1
A3373,PC_K55_ID2,PC_N10_ID2
A3375,PC_I05_ID1,PC_L12_ID1
A3377,PC_N04_ID1,PC_N04_ID1
A3378,PC_J14_ID2,PC_J14_ID2
A3379,PC_J10_ID1,PC_L08_ID1
A3383,PC_J12_ID1,PC_J12_ID1
A3385,PC_I05_ID1,PC_I05_ID1
A3386,PC_L08_ID1,PC_L08_ID1
A3387,PC_N03_ID2,PC_I50_ID2
A3389,PC_K55_ID2,PC_I11_ID2
A3390,PC_N07_ID2,PC_N07_ID2
A3391,PC_N48_ID1,PC_N07_ID1
A3392,PC_M58_ID1,PC_K60_ID1
A3394,PC_N13_ID1,PC_N09_ID1
A3396,PC_O59_ID2,PC_O59_ID2
A3397,PC_N07_ID1,PC_N07_ID1
A3398,PC_M58_ID1,PC_M58_ID1
A3401,PC_I05_ID1,PC_I06_ID1
A3402,PC_J04_ID1,PC_N07_ID1
A3403,PC_N09_ID1,PC_N13_ID1
A3404,PC_I52_ID1,PC_I08_ID1
A3406,PC_J13_ID1,PC_M05_ID1
A3407,PC_I50_ID2,PC_J48_ID2
A3409,PC_I58_ID1,PC_L08_ID1
A3410,PC_K54_ID1,PC_K60_ID1
A3412,PC_L08_ID1,PC_L08_ID1
A3413,PC_L12_ID1,PC_J08_ID1
A3414,PC_I05_ID1,PC_L12_ID1
A3415,PC_N58_ID2,PC_K55_ID2
A3417,PC_L14_ID1,PC_M05_ID1
A3418,PC_M58_ID1,PC_M58_ID1
A3419,PC_J48_ID2,PC_J48_ID2
A3421,PC_O51_ID2,PC_O51_ID2
A3422,PC_O51_ID2,PC_O51_ID2
A3423,PC_J13_ID1,PC_J13_ID1
A3424,PC_N11_ID1,PC_M05_ID1
A3426,PC_L14_ID1,PC_L14_ID1
A3427,PC_N48_ID1,PC_N48_ID1
A3428,PC_L12_ID2,PC_L12_ID2
A3429,PC_J12_ID1,PC_M59_ID1
A3430,PC_K55_ID2,PC_O59_ID2
A3432,PC_N58_ID2,PC_N58_ID2
A3434,PC_N13_ID1,PC_N07_ID1
A3436,PC_I06_ID1,PC_I06_ID1
A3438,PC_J04_ID1,PC_I06_ID1
A3439,PC_I50_ID2,PC_I50_ID2
A3441,PC_I11_ID2,PC_I11_ID2
A3442,PC_L56_ID1,PC_L56_ID1
A3443,PC_L08_ID1,PC_J08_ID1
A3446,PC_I50_ID1,PC_I06_ID1
A3449,PC_O08_ID2,PC_N58_ID2
A3450,PC_L14_ID1,PC_K60_ID1
A3453,PC_M59_ID1,PC_M59_ID1
A3454,PC_J14_ID2,PC_J14_ID2
A3455,PC_I58_ID1,PC_L08_ID1
A3456,PC_I08_ID1,PC_O59_ID1
A3457,PC_K54_ID1,PC_I06_ID1
A3459,PC_N09_ID1,PC_J04_ID1
A3460,PC_I50_ID1,PC_I50_ID1
A3461,PC_L14_ID1,PC_L14_ID1
A3462,PC_M59_ID1,PC_L56_ID1
A3464,PC_J50_ID1,PC_J07_ID1
A3466,PC_J14_ID2,PC_J14_ID2
A3470,PC_I08_ID1,PC_I06_ID1
A3472,PC_L14_ID1,PC_L14_ID1
A3473,PC_N57_ID2,PC_N57_ID2
A3476,PC_N48_ID1,PC_N04_ID1
A3477,PC_N58_ID2,PC_K55_ID2
A3478,PC_I11_ID2,PC_N58_ID2
A3481,PC_L14_ID1,PC_L14_ID1
A3487,PC_I55_ID2,PC_I55_ID2
A3488,PC_L08_ID1,PC_L56_ID1
A3490,PC_N09_ID1,PC_N13_ID1
A3491,PC_I55_ID2,PC_I58_ID2
A3492,PC_K60_ID1,PC_I06_ID1
A3493,PC_L56_ID1,PC_J12_ID1
A3495,PC_N57_ID2,PC_J07_ID2
A3497,PC_N04_ID1,PC_I50_ID1
A3499,PC_I50_ID2,PC_I50_ID2
A3500,PC_M58_ID1,PC_K60_ID1
A3501,PC_O51_ID2,PC_O51_ID2
A3505,PC_I55_ID2,PC_I55_ID2
A3508,PC_J48_ID2,PC_N07_ID2
A3509,PC_O59_ID2,PC_O59_ID2
A3511,PC_M15_ID1,PC_M15_ID1
A3512,PC_N07_ID1,PC_N07_ID1
A3513,PC_K54_ID1,PC_K54_ID1
A3514,PC_I55_ID2,PC_I55_ID2
A3515,PC_J51_ID1,PC_J51_ID1
A3516,PC_L56_ID1,PC_L56_ID1
A3517,PC_L12_ID2,PC_L12_ID2
A3518,PC_L12_ID1,PC_L12_ID1
A3520,PC_I08_ID1,PC_I08_ID1
A3521,PC_O59_ID2,PC_L12_ID2
A3523,PC_I50_ID1,PC_I06_ID1
A3525,PC_L08_ID1,PC_N07_ID1
A3526,PC_I06_ID1,PC_I06_ID1
A3527,PC_M15_ID1,PC_O08_ID1
A3534,PC_I06_ID1,PC_M15_ID1
A3536,PC_I58_ID1,PC_N07_ID1
A3539,PC_L12_ID2,PC_L12_ID2
A3541,PC_M58_ID1,PC_M05_ID1
A3542,PC_N57_ID2,PC_J07_ID2
A3543,PC_I58_ID2,PC_I55_ID2
A3544,PC_J13_ID1,PC_J04_ID1
A3547,PC_I11_ID2,PC_K55_ID2
A3548,PC_M58_ID1,PC_M58_ID1
A3549,PC_I50_ID2,PC_I50_ID2
A3551,PC_J48_ID2,PC_J48_ID2
A3553,PC_I05_ID1,PC_I05_ID1
A3554,PC_L14_ID1,PC_L14_ID1
A3555,PC_N07_ID2,PC_L48_ID2
A3556,PC_O51_ID2,PC_O51_ID2
A3557,PC_J10_ID1,PC_N09_ID1
A3560,PC_O08_ID2,PC_O08_ID2
A3561,PC_I50_ID1,PC_I06_ID1
A3562,PC_K55_ID2,PC_N58_ID2
A3563,PC_L14_ID1,PC_I58_ID1
A3569,PC_J50_ID1,PC_J50_ID1
A3570,PC_N07_ID1,PC_N13_ID1
A3571,PC_N10_ID2,PC_I55_ID2
A3572,PC_N04_ID1,PC_N04_ID1
A3573,PC_M59_ID1,PC_M59_ID1
A3575,PC_J48_ID2,PC_J48_ID2
A3576,PC_L56_ID1,PC_N57_ID1
A3578,PC_M15_ID1,PC_N04_ID1
A3579,PC_I08_ID1,PC_I08_ID1
A3580,PC_N48_ID1,PC_N48_ID1
A3581,PC_J07_ID2,PC_N58_ID2
A3583,PC_K55_ID2,PC_K55_ID2
A3584,PC_O51_ID2,PC_O51_ID2
A3585,PC_M58_ID1,PC_N04_ID1
A3587,PC_K54_ID1,PC_M05_ID1
A3588,PC_L14_ID1,PC_L14_ID1
A3589,PC_I58_ID1,PC_I58_ID1
A3590,PC_L12_ID2,PC_L12_ID2
A3591,PC_I58_ID2,PC_N14_ID2
A3592,PC_K60_ID1,PC_N07_ID1
A3593,PC_J07_ID2,PC_L12_ID2
A3595,PC_I52_ID1,PC_I06_ID1
A3596,PC_N11_ID1,PC_K02_ID1
A3598,PC_O08_ID2,PC_O08_ID2
A3599,PC_I05_ID1,PC_I06_ID1
A3601,PC_N48_ID1,PC_K02_ID1
A3606,PC_N07_ID1,PC_N07_ID1
A3609,PC_I05_ID1,PC_I05_ID1
A3611,PC_M15_ID1,PC_M15_ID1
A3613,PC_N04_ID1,PC_N13_ID1
A3614,PC_O51_ID2,PC_O51_ID2
A3617,PC_I50_ID2,PC_I50_ID2
A3620,PC_N13_ID1,PC_N09_ID1
A3621,PC_L06_ID2,PC_I55_ID2
A3623,PC_N04_ID1,PC_N04_ID1
A3632,PC_I11_ID2,PC_I11_ID2
A3643,PC_K02_ID1,PC_K02_ID1
A3647,PC_N13_ID1,PC_N07_ID1
A3648,PC_N04_ID1,PC_N04_ID1
A3650,PC_N11_ID1,PC_K02_ID1
A3652,PC_L12_ID2,PC_L12_ID2
A3653,PC_I55_ID2,PC_I55_ID2
A3654,PC_M05_ID1,PC_M05_ID1
A3660,PC_N03_ID2,PC_N07_ID2
A3661,PC_M59_ID1,PC_J12_ID1
A3663,PC_N03_ID2,PC_J48_ID2
A3665,PC_N14_ID2,PC_I58_ID2
A3667,PC_K02_ID1,PC_K02_ID1
A3669,PC_O59_ID2,PC_J14_ID2
A3670,PC_I05_ID1,PC_I05_ID1
A3672,PC_N58_ID2,PC_I11_ID2
A3673,PC_N11_ID1,PC_J50_ID1
A3674,PC_I58_ID2,PC_I58_ID2
A3675,PC_J04_ID1,PC_N04_ID1
A3676,PC_L12_ID1,PC_L12_ID1
A3677,PC_K60_ID1,PC_L12_ID1
A3678,PC_I58_ID2,PC_I58_ID2
A3679,PC_K55_ID2,PC_I11_ID2
A3684,PC_I58_ID2,PC_I55_ID2
A3686,PC_N14_ID2,PC_N14_ID2
A3688,PC_J12_ID1,PC_L56_ID1
A3690,PC_M59_ID1,PC_M59_ID1
A3695,PC_O08_ID2,PC_O08_ID2
A3697,PC_I58_ID2,PC_I58_ID2
A3701,PC_L14_ID1,PC_L14_ID1
A3704,PC_J07_ID2,PC_L12_ID2
A3706,PC_I06_ID1,PC_O59_ID1
A3707,PC_N13_ID1,PC_L56_ID1
A3709,PC_I50_ID2,PC_I50_ID2
A3714,PC_L08_ID1,PC_L56_ID1
A3716,PC_L56_ID1,PC_L56_ID1
A3717,PC_L48_ID2,PC_I55_ID2
A3720,PC_J48_ID2,PC_N07_ID2
A3721,PC_I52_ID1,PC_I06_ID1
A3726,PC_N14_ID2,PC_N14_ID2
A3727,PC_M59_ID1,PC_M59_ID1
A3728,PC_J14_ID2,PC_J14_ID2
A3737,PC_M59_ID1,PC_M59_ID1
A3738,PC_M15_ID1,PC_N04_ID1
A3739,PC_L06_ID2,PC_L06_ID2
A3741,PC_K02_ID1,PC_N13_ID1
A3743,PC_L12_ID2,PC_J07_ID2
A3744,PC_J50_ID1,PC_K02_ID1
A3745,PC_I50_ID1,PC_I06_ID1
A3746,PC_O51_ID2,PC_O51_ID2
A3747,PC_O51_ID2,PC_O51_ID2
A3748,PC_N13_ID1,PC_N04_ID1
A3749,PC_O51_ID2,PC_L12_ID2
A3751,PC_I50_ID1,PC_N13_ID1
A3752,PC_N03_ID2,PC_L48_ID2
A3753,PC_J10_ID1,PC_N07_ID1
A3754,PC_L12_ID2,PC_L12_ID2
A3757,PC_N57_ID2,PC_L12_ID2
A3758,PC_K55_ID2,PC_O59_ID2
A3759,PC_N09_ID1,PC_J04_ID1
A3760,PC_N09_ID1,PC_N07_ID1
A3761,PC_O08_ID2,PC_N58_ID2
A3762,PC_J51_ID1,PC_J04_ID1
A3763,PC_K60_ID1,PC_K60_ID1
A3764,PC_J14_ID2,PC_J14_ID2
A3765,PC_N14_ID2,PC_N14_ID2
A3766,PC_O51_ID2,PC_O51_ID2
A3767,PC_I50_ID1,PC_I06_ID1
A3768,PC_N48_ID1,PC_N48_ID1
A3774,PC_M59_ID1,PC_M59_ID1
A3776,PC_N14_ID2,PC_I58_ID2
A3778,PC_O08_ID2,PC_O08_ID2
A3780,PC_K60_ID1,PC_O51_ID1
A3782,PC_I55_ID2,PC_I55_ID2
A3783,PC_J13_ID1,PC_N13_ID1
A3784,PC_N07_ID1,PC_N13_ID1
A3785,PC_M58_ID1,PC_I06_ID1
A3786,PC_I11_ID2,PC_I11_ID2
A3787,PC_N13_ID1,PC_N07_ID1
A3788,PC_N07_ID1,PC_N07_ID1
A3790,PC_N04_ID1,PC_N09_ID1
A3791,PC_N07_ID2,PC_J48_ID2
A3792,PC_J10_ID1,PC_J08_ID1
A3793,PC_I50_ID2,PC_I50_ID2
A3794,PC_N10_ID2,PC_N10_ID2
A3797,PC_J14_ID2,PC_J14_ID2
A3798,PC_L56_ID1,PC_L56_ID1
A3799,PC_I58_ID2,PC_N14_ID2
A3800,PC_N03_ID2,PC_N03_ID2
A3801,PC_I11_ID2,PC_N58_ID2
A3802,PC_N58_ID2,PC_I11_ID2
A3803,PC_O08_ID2,PC_N58_ID2
A3805,PC_I06_ID1,PC_I52_ID1
A3807,PC_I08_ID1,PC_I08_ID1
A3808,PC_J07_ID2,PC_J07_ID2
A3809,PC_L12_ID2,PC_L12_ID2
A3810,PC_N07_ID1,PC_L56_ID1
A3811,PC_N07_ID1,PC_N07_ID1
A3812,PC_J04_ID1,PC_N04_ID1
A3818,PC_N07_ID1,PC_N07_ID1
A3823,PC_J14_ID2,PC_O59_ID2
A3848,PC_M05_ID1,PC_M05_ID1
A3849,PC_N58_ID2,PC_N57_ID2
A3850,PC_K60_ID1,PC_N58_ID1
A3880,PC_I58_ID2,PC_I58_ID2
A3881,PC_K54_ID1,PC_K60_ID1
A3885,PC_I52_ID1,PC_I11_ID1
A3886,PC_N11_ID1,PC_K02_ID1
A3890,PC_I50_ID1,PC_I06_ID1
A3892,PC_I08_ID1,PC_I08_ID1
A3896,PC_L48_ID2,PC_L48_ID2
A3919,PC_O59_ID2,PC_O59_ID2
A3957,PC_K55_ID2,PC_K55_ID2
A3985,PC_J14_ID2,PC_J14_ID2
A3988,PC_N10_ID2,PC_J14_ID2
A4003,PC_I52_ID1,PC_I08_ID1
A4006,PC_L56_ID1,PC_L56_ID1
A4007,PC_L06_ID2,PC_I55_ID2
A4012,PC_L12_ID1,PC_J08_ID1
A4017,PC_N57_ID2,PC_N57_ID2
A4019,PC_I52_ID1,PC_L12_ID1
A4020,PC_L12_ID1,PC_L12_ID1
A4022,PC_N11_ID1,PC_M05_ID1
A4023,PC_K60_ID1,PC_K60_ID1
A4027,PC_I58_ID1,PC_L08_ID1
A4031,PC_I50_ID1,PC_I06_ID1
A4039,PC_I55_ID2,PC_I55_ID2
A4040,PC_N07_ID2,PC_I11_ID2
A4042,PC_I06_ID1,PC_M15_ID1
A4046,PC_I05_ID1,PC_I06_ID1
A4049,PC_I50_ID1,PC_I08_ID1
A4052,PC_L06_ID2,PC_I55_ID2
A4055,PC_N14_ID2,PC_N10_ID2
A4056,PC_J48_ID2,PC_I50_ID2
A4060,PC_I08_ID1,PC_I06_ID1
A4066,PC_M05_ID1,PC_M05_ID1
A4071,PC_N13_ID1,PC_N07_ID1
A4076,PC_L14_ID1,PC_L14_ID1
A4078,PC_M59_ID1,PC_L14_ID1
A4080,PC_N11_ID1,PC_K02_ID1
A4081,PC_I52_ID1,PC_O10_ID1
A4089,PC_O59_ID2,PC_O59_ID2
A4092,PC_J12_ID1,PC_L08_ID1
A4093,PC_I06_ID1,PC_I06_ID1
A4094,PC_I58_ID1,PC_L56_ID1
A4095,PC_N11_ID1,PC_J04_ID1
A4096,PC_J14_ID2,PC_J14_ID2
A4099,PC_L14_ID1,PC_K02_ID1
A4100,PC_I50_ID2,PC_I50_ID2
A4106,PC_I05_ID1,PC_I05_ID1
A4108,PC_K02_ID1,PC_K02_ID1
A4114,PC_N04_ID1,PC_N04_ID1
A4118,PC_N07_ID2,PC_J48_ID2
A4122,PC_M58_ID1,PC_N07_ID1
A4130,PC_J51_ID1,PC_J51_ID1
A4133,PC_I06_ID1,PC_I06_ID1
A4138,PC_N14_ID2,PC_L06_ID2
A4141,PC_I11_ID2,PC_I11_ID2
A4142,PC_L48_ID2,PC_L48_ID2
A4148,PC_I05_ID1,PC_L12_ID1
A4149,PC_I06_ID1,PC_M15_ID1
A4150,PC_N10_ID2,PC_N10_ID2
A4151,PC_I58_ID1,PC_L08_ID1
A4152,PC_J13_ID1,PC_N09_ID1
A4155,PC_O51_ID2,PC_O51_ID2
A4156,PC_L08_ID1,PC_I58_ID1
A4157,PC_K54_ID1,PC_J04_ID1
A4160,PC_L56_ID1,PC_L56_ID1
A4161,PC_L08_ID1,PC_J14_ID1
A4162,PC_N04_ID1,PC_J04_ID1
A4164,PC_O59_ID2,PC_O59_ID2
A4165,PC_M15_ID1,PC_I06_ID1
A4166,PC_K54_ID1,PC_N13_ID1
A4168,PC_N13_ID1,PC_N13_ID1
A4169,PC_K02_ID1,PC_J04_ID1
A4170,PC_L56_ID1,PC_L56_ID1
A4171,PC_I55_ID2,PC_I55_ID2
A4176,PC_L12_ID2,PC_J07_ID2
A4179,PC_L08_ID1,PC_L08_ID1
A4184,PC_J14_ID2,PC_J14_ID2
A4185,PC_K02_ID1,PC_K02_ID1
A4186,PC_I55_ID2,PC_I55_ID2
A4188,PC_L14_ID1,PC_L14_ID1
A4189,PC_I08_ID1,PC_J50_ID1
A4190,PC_J50_ID1,PC_J07_ID1
A4191,PC_J07_ID2,PC_J07_ID2
A4192,PC_K02_ID1,PC_K02_ID1
A4193,PC_I06_ID1,PC_M15_ID1
A4194,PC_M58_ID1,PC_N04_ID1
A4200,PC_L48_ID2,PC_K55_ID2
A4205,PC_L12_ID1,PC_M05_ID1
A4206,PC_N04_ID1,PC_I52_ID1
A4207,PC_O59_ID2,PC_J14_ID2
A4212,PC_I11_ID2,PC_K55_ID2
A4216,PC_I58_ID1,PC_I50_ID1
A4218,PC_J04_ID1,PC_J04_ID1
A4220,PC_J12_ID1,PC_J12_ID1
A4221,PC_L48_ID2,PC_L48_ID2
A4223,PC_N07_ID2,PC_N07_ID2
A4224,PC_O08_ID2,PC_I11_ID2
A4227,PC_J12_ID1,PC_N13_ID1
A4229,PC_K02_ID1,PC_J04_ID1
A4231,PC_J10_ID1,PC_N57_ID1
A4232,PC_N03_ID2,PC_N03_ID2
A4233,PC_L08_ID1,PC_L08_ID1
A4234,PC_L56_ID1,PC_L56_ID1
A4235,PC_N07_ID1,PC_N07_ID1
A4236,PC_M59_ID1,PC_L08_ID1
A4238,PC_L56_ID1,PC_L56_ID1
A4240,PC_J07_ID2,PC_N57_ID2
A4241,PC_L56_ID1,PC_L56_ID1
A4242,PC_J10_ID1,PC_L08_ID1
A4243,PC_J51_ID1,PC_J51_ID1
A4246,PC_N57_ID2,PC_L12_ID2
A4249,PC_I58_ID1,PC_N48_ID1
A4251,PC_L14_ID1,PC_M05_ID1
A4254,PC_L56_ID1,PC_M59_ID1
A4255,PC_M15_ID1,PC_M15_ID1
A4259,PC_I08_ID1,PC_I06_ID1
A4260,PC_J04_ID1,PC_N07_ID1
A4261,PC_I58_ID2,PC_N14_ID2
A4262,PC_I50_ID1,PC_I06_ID1
A4270,PC_I58_ID2,PC_I58_ID2
A4272,PC_I58_ID1,PC_I58_ID1
A4273,PC_N58_ID2,PC_O08_ID2
A4274,PC_L12_ID1,PC_L12_ID1
A4275,PC_N58_ID2,PC_N58_ID2
A4278,PC_N57_ID2,PC_N57_ID2
A4280,PC_K02_ID1,PC_K02_ID1
A4281,PC_M58_ID1,PC_M05_ID1
A4284,PC_I05_ID1,PC_I05_ID1
A4286,PC_K02_ID1,PC_N57_ID1
A4287,PC_J14_ID2,PC_J14_ID2
A4294,PC_I50_ID2,PC_I50_ID2
A4295,PC_L48_ID2,PC_L48_ID2
A4298,PC_N58_ID2,PC_I11_ID2
A4301,PC_J50_ID1,PC_J50_ID1
A4302,PC_J50_ID1,PC_J50_ID1
A4303,PC_J12_ID1,PC_L08_ID1
A4305,PC_M15_ID1,PC_I06_ID1
A4306,PC_K60_ID1,PC_J04_ID1
A4309,PC_N13_ID1,PC_L56_ID1
A4310,PC_J10_ID1,PC_N07_ID1
A4312,PC_K02_ID1,PC_N04_ID1
A4313,PC_N04_ID1,PC_I06_ID1
A4314,PC_K02_ID1,PC_K02_ID1
A4316,PC_N14_ID2,PC_I58_ID2
A4318,PC_I52_ID1,PC_I06_ID1
A4319,PC_M15_ID1,PC_M15_ID1
A4327,PC_K54_ID1,PC_K54_ID1
A4328,PC_I52_ID1,PC_I06_ID1
A4331,PC_J14_ID2,PC_O59_ID2
A4332,PC_L12_ID1,PC_I50_ID1
A4338,PC_N58_ID2,PC_O08_ID2
A4339,PC_M59_ID1,PC_L56_ID1
A4342,PC_J10_ID1,PC_J08_ID1
A4346,PC_N13_ID1,PC_N13_ID1
A4349,PC_I55_ID2,PC_I55_ID2
A4353,PC_M59_ID1,PC_L08_ID1
A4354,PC_J48_ID2,PC_J48_ID2
A4356,PC_J51_ID1,PC_J51_ID1
A4361,PC_O51_ID2,PC_O51_ID2
A4365,PC_L08_ID1,PC_J14_ID1
A4366,PC_I58_ID2,PC_N14_ID2
A4367,PC_J51_ID1,PC_J51_ID1
A4368,PC_L48_ID2,PC_J48_ID2
A4370,PC_I06_ID1,PC_I06_ID1
A4374,PC_I55_ID2,PC_I55_ID2
A4375,PC_N04_ID1,PC_N04_ID1
A4377,PC_I55_ID2,PC_I58_ID2
A4379,PC_L08_ID1,PC_L56_ID1
A4380,PC_L14_ID1,PC_L14_ID1
A4381,PC_J10_ID1,PC_L56_ID1
A4382,PC_I50_ID2,PC_I50_ID2
A4383,PC_K55_ID2,PC_K55_ID2
A4384,PC_K02_ID1,PC_N04_ID1
A4388,PC_O59_ID2,PC_O59_ID2
A4390,PC_N57_ID2,PC_N57_ID2
A4395,PC_J12_ID1,PC_N07_ID1
A4403,PC_M58_ID1,PC_N04_ID1
A4411,PC_J04_ID1,PC_L56_ID1
A4415,PC_I05_ID1,PC_L12_ID1
A4417,PC_J51_ID1,PC_M05_ID1
A4419,PC_N57_ID2,PC_N57_ID2
A4425,PC_J04_ID1,PC_N04_ID1
A4426,PC_I08_ID1,PC_I08_ID1
A4430,PC_J04_ID1,PC_N13_ID1
A4436,PC_L14_ID1,PC_K60_ID1
A4437,PC_J12_ID1,PC_N07_ID1
A4438,PC_L06_ID2,PC_I55_ID2
A4442,PC_I52_ID1,PC_L12_ID1
A4443,PC_J12_ID1,PC_M59_ID1
A4447,PC_N09_ID1,PC_K60_ID1
A4449,PC_I50_ID1,PC_I06_ID1
A4450,PC_L14_ID1,PC_K60_ID1
A4451,PC_I08_ID1,PC_I06_ID1
A4452,PC_N07_ID2,PC_J48_ID2
A4453,PC_I50_ID1,PC_I06_ID1
A4455,PC_J51_ID1,PC_K02_ID1
A4456,PC_K02_ID1,PC_J51_ID1
A4457,PC_O51_ID2,PC_O51_ID2
A4465,PC_I11_ID2,PC_I11_ID2
A4466,PC_L56_ID1,PC_L56_ID1
A4468,PC_I55_ID2,PC_I55_ID2
A4469,PC_L14_ID1,PC_J50_ID1
A4472,PC_N11_ID1,PC_M05_ID1
A4476,PC_I58_ID1,PC_L56_ID1
A4483,PC_N57_ID2,PC_J07_ID2
A4485,PC_I08_ID1,PC_I08_ID1
A4486,PC_M15_ID1,PC_M15_ID1
A4490,PC_J12_ID1,PC_M59_ID1
A4491,PC_I05_ID1,PC_I05_ID1
A4492,PC_N57_ID2,PC_L12_ID2
A4493,PC_L06_ID2,PC_I50_ID2
A4495,PC_N03_ID2,PC_I50_ID2
A4496,PC_N07_ID1,PC_N13_ID1
A4498,PC_I50_ID2,PC_I50_ID2
A4499,PC_L14_ID1,PC_L14_ID1
A4501,PC_M59_ID1,PC_J12_ID1
A4507,PC_I05_ID1,PC_N04_ID1
A4508,PC_N57_ID2,PC_N57_ID2
A4517,PC_I55_ID2,PC_I55_ID2
A4518,PC_O59_ID2,PC_O59_ID2
A4521,PC_I06_ID1,PC_I06_ID1
A4525,PC_O08_ID2,PC_O08_ID2
A4526,PC_J12_ID1,PC_N07_ID1
A4529,PC_L56_ID1,PC_L56_ID1
A4531,PC_N58_ID2,PC_N58_ID2
A4533,PC_L12_ID1,PC_L12_ID1
A4534,PC_I50_ID2,PC_L48_ID2
A4535,PC_K60_ID1,PC_K60_ID1
A4537,PC_I06_ID1,PC_I06_ID1
A4538,PC_J51_ID1,PC_N07_ID1
A4540,PC_N48_ID1,PC_I58_ID1
A4542,PC_J04_ID1,PC_N07_ID1
A4544,PC_I11_ID2,PC_K55_ID2
A4545,PC_L14_ID1,PC_L14_ID1
A4546,PC_I08_ID1,PC_I08_ID1
A4547,PC_J50_ID1,PC_J50_ID1
A4549,PC_I11_ID2,PC_O08_ID2
A4550,PC_I52_ID1,PC_I52_ID1
A4553,PC_N07_ID1,PC_N07_ID1
A4554,PC_I50_ID2,PC_I50_ID2
A4556,PC_J13_ID1,PC_L08_ID1
A4559,PC_I06_ID1,PC_I06_ID1
A4560,PC_J51_ID1,PC_K60_ID1
A4561,PC_J04_ID1,PC_N07_ID1
A4562,PC_N09_ID1,PC_N09_ID1
A4564,PC_L06_ID2,PC_L06_ID2
A4566,PC_J12_ID1,PC_J14_ID1
A4567,PC_I50_ID2,PC_O08_ID2
A4571,PC_M58_ID1,PC_N09_ID1
A4572,PC_O51_ID2,PC_J14_ID2
A4573,PC_J51_ID1,PC_N13_ID1
A4574,PC_I05_ID1,PC_L12_ID1
A4575,PC_I11_ID2,PC_N58_ID2
A4576,PC_I50_ID1,PC_I06_ID1
A4578,PC_N03_ID2,PC_I50_ID2
A4582,PC_J50_ID1,PC_N07_ID1
A4583,PC_N07_ID1,PC_N07_ID1
A4584,PC_L06_ID2,PC_I55_ID2
A4585,PC_J07_ID2,PC_J07_ID2
A4586,PC_I52_ID1,PC_M05_ID1
A4587,PC_J04_ID1,PC_J04_ID1
A4588,PC_K60_ID1,PC_K60_ID1
A4590,PC_I50_ID1,PC_I06_ID1
A4591,PC_I52_ID1,PC_I52_ID1
A4593,PC_J04_ID1,PC_K60_ID1
A4609,PC_L14_ID1,PC_L14_ID1
A4612,PC_O51_ID2,PC_O51_ID2
A4613,PC_N03_ID2,PC_I50_ID2
A4617,PC_N07_ID1,PC_N07_ID1
A4618,PC_O08_ID2,PC_O08_ID2
A4620,PC_K02_ID1,PC_K02_ID1
A4622,PC_J07_ID2,PC_N57_ID2
A4633,PC_I05_ID1,PC_L12_ID1
A4638,PC_N58_ID2,PC_O08_ID2
A4639,PC_N14_ID2,PC_I55_ID2
A4642,PC_N03_ID2,PC_I50_ID2
A4645,PC_O08_ID2,PC_O08_ID2
A4646,PC_I05_ID1,PC_I05_ID1
A4651,PC_J48_ID2,PC_N07_ID2
A4653,PC_I05_ID1,PC_I06_ID1
A4656,PC_I11_ID2,PC_K55_ID2
A4658,PC_I11_ID2,PC_I11_ID2
A4659,PC_J12_ID1,PC_J12_ID1
A4660,PC_J10_ID1,PC_L56_ID1
A4666,PC_I58_ID2,PC_N14_ID2
A4676,PC_N04_ID1,PC_I06_ID1
A4677,PC_N04_ID1,PC_N04_ID1
A4678,PC_O51_ID2,PC_O51_ID2
A4685,PC_J13_ID1,PC_N09_ID1
A4690,PC_J51_ID1,PC_J51_ID1
A4691,PC_I08_ID1,PC_I08_ID1
A4733,PC_I52_ID1,PC_I52_ID1
A4755,PC_O59_ID2,PC_O59_ID2
A4758,PC_I58_ID1,PC_I58_ID1
A4759,PC_J13_ID1,PC_J13_ID1
A4761,PC_I11_ID2,PC_I11_ID2
A4764,PC_O59_ID2,PC_N10_ID2
A4769,PC_L06_ID2,PC_L06_ID2
A4770,PC_I58_ID2,PC_N14_ID2
A4774,PC_O08_ID2,PC_O08_ID2
A4775,PC_N48_ID1,PC_N48_ID1
A4776,PC_N03_ID2,PC_I50_ID2
A4778,PC_L14_ID1,PC_L14_ID1
A4780,PC_M15_ID1,PC_N04_ID1
A4781,PC_J50_ID1,PC_N07_ID1
A4782,PC_J51_ID1,PC_N07_ID1
A4783,PC_N14_ID2,PC_N14_ID2
A4784,PC_L08_ID1,PC_J08_ID1
A4785,PC_K54_ID1,PC_N04_ID1
A4787,PC_L12_ID1,PC_L12_ID1
A4795,PC_M58_ID1,PC_J13_ID1
A4797,PC_I55_ID2,PC_I55_ID2
A4798,PC_N07_ID2,PC_J48_ID2
A4801,PC_I58_ID2,PC_I58_ID2
A4805,PC_M59_ID1,PC_M59_ID1
A4808,PC_L48_ID2,PC_L48_ID2
