Taxa,Mother,Father
E0752:250277885,PC_I06_ID1,PC_M15_ID1
E0755:250277886,PC_L12_ID1,PC_L12_ID1
E0756:250277887,PC_N14_ID2,PC_N14_ID2
E0757:250277888,PC_M15_ID1,PC_I08_ID1
E0758:250277889,PC_I58_ID2,PC_N14_ID2
E0759:250277890,PC_I52_ID1,PC_I08_ID1
E0760:250277891,PC_J48_ID2,PC_J48_ID2
E0765:250277892,PC_L48_ID2,PC_L48_ID2
E0766:250277893,PC_O08_ID2,PC_O08_ID2
E0767:250277894,PC_N03_ID2,PC_I50_ID2
E0769:250284333,PC_N07_ID2,PC_N07_ID2
E0771:250277895,PC_O51_ID2,PC_J07_ID2
E0774:250277896,PC_K55_ID2,PC_N10_ID2
E0775:250277897,PC_J12_ID1,PC_M59_ID1
E0779:250277898,PC_N07_ID2,PC_J48_ID2
E0780:250277899,PC_N58_ID2,PC_N58_ID2
E0784:250284334,PC_O51_ID2,PC_O51_ID2
E0789:250277900,PC_N57_ID2,PC_N57_ID2
E0790:250284513,PC_L14_ID1,PC_M05_ID1
E0792:250277901,PC_J04_ID1,PC_L48_ID1
E0795:250277902,PC_I55_ID2,PC_I55_ID2
E0800:250277903,PC_J48_ID2,PC_N58_ID2
E0801:250277904,PC_J51_ID1,PC_J04_ID1
E0806:250277905,PC_I08_ID1,PC_I52_ID1
E0809:250277906,PC_L14_ID1,PC_K60_ID1
E0815:250277907,PC_K55_ID2,PC_N58_ID2
E0817:250277908,PC_O59_ID2,PC_O59_ID2
E0818_mrg:250277909,PC_O59_ID2,PC_O59_ID2
E0820:250277910,PC_M58_ID1,PC_M58_ID1
E0821:250277911,PC_O08_ID2,PC_O08_ID2
E0824:250277912,PC_J13_ID1,PC_L08_ID1
E0826:250277913,PC_J12_ID1,PC_L56_ID1
E0828:250277914,PC_J13_ID1,PC_J13_ID1
E0831:250277915,PC_N04_ID1,PC_N09_ID1
E0833:250277916,PC_I50_ID1,PC_I06_ID1
E0834:250277917,PC_O59_ID1,PC_N11_ID1
E0835:250277918,PC_I55_ID2,PC_N14_ID2
E0837:250277919,PC_I58_ID2,PC_L06_ID2
E0838:250284335,PC_L12_ID2,PC_L12_ID2
E0839:250277920,PC_N11_ID1,PC_J04_ID1
E0840:250277921,PC_J10_ID1,PC_N07_ID1
E0841:250277922,PC_O59_ID2,PC_N10_ID2
E0842:250277923,PC_I08_ID1,PC_L10_ID1
E0843:250284336,PC_I05_ID1,PC_L12_ID1
E0846:250277924,PC_J12_ID1,PC_N07_ID1
E0847:250277925,PC_I52_ID1,PC_M15_ID1
E0848:250277926,PC_M05_ID1,PC_M05_ID1
E0849_mrg:250277927,PC_L56_ID1,PC_L56_ID1
E0850:250277928,PC_I50_ID1,PC_I06_ID1
E0853:250277929,PC_L48_ID2,PC_N03_ID2
E0855:250277930,PC_J51_ID1,PC_O08_ID1
E0856:250277931,PC_N11_ID1,PC_M05_ID1
E0857:250277932,PC_L08_ID1,PC_J14_ID1
E0860:250277933,PC_J13_ID1,PC_L12_ID1
E0864:250277934,PC_N07_ID2,PC_J48_ID2
E0866:250277935,PC_J51_ID1,PC_J51_ID1
E0867:250277936,PC_L12_ID2,PC_N57_ID2
E0870:250277937,PC_I05_ID1,PC_M05_ID1
E0871:250277938,PC_J12_ID1,PC_J12_ID1
E0874:250284337,PC_N57_ID2,PC_L12_ID2
E0876:250277939,PC_N03_ID2,PC_L06_ID2
E0877:250277940,PC_O59_ID1,PC_I06_ID1
E0880:250277941,PC_M58_ID1,PC_M58_ID1
E0881:250277942,PC_J14_ID2,PC_O59_ID2
E0884:250277943,PC_N13_ID1,PC_N13_ID1
E0885:250277944,PC_K55_ID2,PC_O59_ID2
E0888:250277976,PC_J50_ID1,PC_M05_ID1
E0892:250277977,PC_J12_ID1,PC_M59_ID1
E0893:250277978,PC_L14_ID1,PC_N56_ID1
E0895:250277979,PC_N07_ID2,PC_N58_ID2
E0899:250284338,PC_I58_ID2,PC_N14_ID2
E0902:250277980,PC_O08_ID2,PC_O08_ID2
E0905:250277981,PC_N04_ID1,PC_N04_ID1
E0907:250277982,PC_N03_ID2,PC_L48_ID2
E0908:250277983,PC_L08_ID1,PC_L56_ID1
E0910:250277984,PC_I11_ID2,PC_K55_ID2
E0914:250277985,PC_J50_ID1,PC_M05_ID1
E0916:250277986,PC_J07_ID2,PC_N57_ID2
E0921:250277987,PC_J51_ID1,PC_N13_ID1
E0922:250277988,PC_O08_ID2,PC_N57_ID2
E0924:250277989,PC_I08_ID1,PC_I08_ID1
E0925:250277990,PC_K02_ID1,PC_N04_ID1
E0927:250277991,PC_K60_ID1,PC_K60_ID1
E0928:250277992,PC_N14_ID2,PC_N14_ID2
E0929:250277993,PC_N03_ID2,PC_L48_ID2
E0932:250284339,PC_L14_ID1,PC_L14_ID1
E0936:250277994,PC_I06_ID1,PC_I06_ID1
E0937:250277995,PC_O51_ID2,PC_O51_ID2
E0939:250277996,PC_I58_ID1,PC_I58_ID1
E0941:250277997,PC_I11_ID2,PC_K55_ID2
E0946:250277998,PC_I58_ID2,PC_N14_ID2
E0952:250277999,PC_J04_ID1,PC_N04_ID1
E0955:250278000,PC_K55_ID2,PC_N58_ID2
E0956:250278001,PC_K02_ID1,PC_L12_ID1
E0957:250278002,PC_K02_ID1,PC_N04_ID1
E0958:250278003,PC_N10_ID2,PC_N10_ID2
E0959:250278004,PC_M15_ID1,PC_I06_ID1
E0961:250278005,PC_I52_ID1,PC_I52_ID1
E0965:250278006,PC_K60_ID1,PC_K60_ID1
E0967:250278007,PC_O08_ID2,PC_N58_ID2
E0968:250284340,PC_N07_ID1,PC_I06_ID1
E0969:250278009,PC_N14_ID2,PC_L12_ID2
E0974:250278010,PC_J12_ID1,PC_M59_ID1
E0975:250278011,PC_N13_ID1,PC_N07_ID1
E0976:250278012,PC_N03_ID2,PC_I50_ID2
E0984:250278013,PC_N07_ID2,PC_J48_ID2
E0988:250278014,PC_N07_ID2,PC_I50_ID2
E0989:250278015,PC_L08_ID1,PC_J08_ID1
E0991:250284341,PC_I52_ID1,PC_I52_ID1
E0992:250284342,PC_N04_ID1,PC_N09_ID1
E0993:250278017,PC_J04_ID1,PC_N04_ID1
E0999:250278018,PC_J10_ID1,PC_M59_ID1
E1000:250278019,PC_O08_ID2,PC_N58_ID2
E1005:250278020,PC_K54_ID1,PC_J04_ID1
E1010:250278021,PC_J12_ID1,PC_L56_ID1
E1012:250278022,PC_L12_ID1,PC_L48_ID1
E1013:250278023,PC_J10_ID1,PC_L08_ID1
E1020:250284343,PC_J12_ID1,PC_L56_ID1
E1021:250278024,PC_J04_ID1,PC_N04_ID1
E1022:250278025,PC_O08_ID2,PC_N58_ID2
E1024:250284344,PC_J13_ID1,PC_J13_ID1
E1025:250278026,PC_N04_ID1,PC_K60_ID1
E1030:250278027,PC_M58_ID1,PC_J13_ID1
E1033:250278028,PC_J50_ID1,PC_M58_ID1
E1034:250278029,PC_N03_ID2,PC_I50_ID2
E1037:250278030,PC_L12_ID1,PC_I06_ID1
E1038:250278031,PC_N58_ID2,PC_I11_ID2
E1039:250278032,PC_L48_ID2,PC_O59_ID2
E1040:250278033,PC_L14_ID1,PC_L14_ID1
E1042:250278034,PC_K54_ID1,PC_J51_ID1
E1043:250278035,PC_I05_ID1,PC_L12_ID1
E1044:250278036,PC_N11_ID1,PC_K02_ID1
E1045:250278037,PC_N57_ID2,PC_N57_ID2
E1046:250284345,PC_N09_ID1,PC_K60_ID1
E1047:250278038,PC_J51_ID1,PC_M05_ID1
E1049:250278039,PC_I58_ID1,PC_L08_ID1
E1050:250278040,PC_J04_ID1,PC_J04_ID1
E1054:250278041,PC_L14_ID1,PC_M05_ID1
E1056:250278042,PC_N58_ID2,PC_I11_ID2
E1058:250278043,PC_J12_ID1,PC_M59_ID1
E1059:250278044,PC_L12_ID1,PC_L12_ID1
E1062:250284346,PC_J04_ID1,PC_I06_ID1
E1063:250278045,PC_J51_ID1,PC_K60_ID1
E1065:250278046,PC_L14_ID1,PC_L14_ID1
E1067:250278047,PC_I08_ID1,PC_I08_ID1
E1068:250278048,PC_I52_ID1,PC_I52_ID1
E1069:250278049,PC_K55_ID2,PC_O59_ID2
E1071:250278050,PC_N03_ID2,PC_J48_ID2
E1075:250278051,PC_J04_ID1,PC_J04_ID1
E1076:250278052,PC_J50_ID1,PC_M05_ID1
E1078:250278053,PC_L12_ID2,PC_L12_ID2
E1080:250278054,PC_J13_ID1,PC_J13_ID1
E1084:250278055,PC_K60_ID1,PC_K60_ID1
E1085:250278056,PC_K55_ID2,PC_K55_ID2
E1087:250284347,PC_N10_ID2,PC_N10_ID2
E1091:250278057,PC_I55_ID2,PC_I55_ID2
E1093:250278058,PC_N03_ID2,PC_I50_ID2
E1094:250278059,PC_K02_ID1,PC_K54_ID1
E1095:250278060,PC_I11_ID2,PC_N58_ID2
E1096:250278061,PC_J04_ID1,PC_J04_ID1
E1099:250278062,PC_N04_ID1,PC_N04_ID1
E1118:250284348,PC_I58_ID1,PC_L08_ID1
E1124:250278063,PC_J13_ID1,PC_N07_ID1
E1126:250278064,PC_L12_ID2,PC_L12_ID2
E1127:250278065,PC_O08_ID2,PC_N58_ID2
E1132:250278066,PC_K54_ID1,PC_N04_ID1
E1133:250278067,PC_L14_ID1,PC_M05_ID1
E1135:250278068,PC_L08_ID1,PC_L08_ID1
E1142:250284349,PC_O51_ID2,PC_O51_ID2
E1145:250278069,PC_O08_ID2,PC_I11_ID2
E1146:250278070,PC_N57_ID2,PC_L12_ID2
E1148:250278071,PC_I50_ID1,PC_I06_ID1
E1149:250310553,PC_N57_ID2,PC_N57_ID2
E1150:250310554,PC_N14_ID2,PC_I58_ID2
E1151:250310555,PC_N58_ID2,PC_J07_ID2
E1152:250310556,PC_J04_ID1,PC_J04_ID1
E1153:250310557,PC_M15_ID1,PC_M15_ID1
E1155:250310558,PC_N11_ID1,PC_K02_ID1
E1156:250284350,PC_N04_ID1,PC_N04_ID1
E1157:250310559,PC_L48_ID2,PC_L48_ID2
E1164:250310560,PC_J13_ID1,PC_N13_ID1
E1168:250310561,PC_K02_ID1,PC_K02_ID1
E1169:250310562,PC_K54_ID1,PC_J51_ID1
E1170:250284351,PC_N11_ID1,PC_N11_ID1
E1171:250310563,PC_J04_ID1,PC_J04_ID1
E1172:250310564,PC_M58_ID1,PC_J04_ID1
E1173:250310565,PC_J13_ID1,PC_N09_ID1
E1174:250310566,PC_N14_ID2,PC_N14_ID2
E1175:250310567,PC_M58_ID1,PC_N58_ID1
E1176:250310568,PC_J48_ID2,PC_N07_ID2
E1177:250310569,PC_I50_ID1,PC_I06_ID1
E1180:250310570,PC_L14_ID1,PC_M05_ID1
E1184:250310571,PC_M59_ID1,PC_L14_ID1
E1185:250310572,PC_K55_ID2,PC_K55_ID2
E1186:250310573,PC_N57_ID2,PC_J07_ID2
E1188:250284352,PC_I52_ID1,PC_I06_ID1
E1189:250310574,PC_I50_ID1,PC_I50_ID1
E1190:250310575,PC_K60_ID1,PC_N13_ID1
E1192:250310576,PC_J04_ID1,PC_N04_ID1
E1199:250310577,PC_L12_ID1,PC_J08_ID1
E1200:250284353,PC_M58_ID1,PC_N04_ID1
E1201:250310578,PC_J14_ID2,PC_J14_ID2
E1204:250310579,PC_J12_ID1,PC_M59_ID1
E1206:250310580,PC_O59_ID2,PC_K55_ID2
E1208:250310581,PC_M58_ID1,PC_K60_ID1
E1209:250284354,PC_I58_ID2,PC_I58_ID2
E1210:250284355,PC_N48_ID1,PC_N48_ID1
E1213:250310582,PC_I08_ID1,PC_I52_ID1
E1221:250310583,PC_N58_ID2,PC_N58_ID2
E1222:250310584,PC_J12_ID1,PC_J14_ID1
E1223:250310585,PC_J12_ID1,PC_L56_ID1
E1226:250310586,PC_I50_ID1,PC_I06_ID1
E1228:250310587,PC_N07_ID2,PC_J48_ID2
E1232:250310588,PC_J14_ID2,PC_O59_ID2
E1234:250310589,PC_I05_ID1,PC_L56_ID1
E1239:250310590,PC_M59_ID1,PC_M59_ID1
E1241:250310591,PC_N58_ID2,PC_N57_ID2
E1243:250310592,PC_I55_ID2,PC_I55_ID2
E1248:250310594,PC_J07_ID2,PC_L12_ID2
E1249:250310595,PC_N58_ID2,PC_N58_ID2
E1251:250310596,PC_N48_ID1,PC_L56_ID1
E1252:250310597,PC_J51_ID1,PC_J51_ID1
E1254:250284356,PC_N57_ID2,PC_N57_ID2
E1255:250310598,PC_N11_ID1,PC_K02_ID1
E1256:250310599,PC_K54_ID1,PC_J51_ID1
E1257:250310600,PC_J14_ID2,PC_J14_ID2
E1258:250310602,PC_I58_ID1,PC_I58_ID1
E1259:250310603,PC_I11_ID2,PC_I11_ID2
E1260:250310604,PC_N04_ID1,PC_N04_ID1
E1261:250310605,PC_J04_ID1,PC_J04_ID1
E1266:250310606,PC_M15_ID1,PC_M15_ID1
E1267:250310607,PC_J50_ID1,PC_M05_ID1
E1270:250310608,PC_J50_ID1,PC_J50_ID1
E1272:250310609,PC_J51_ID1,PC_N07_ID1
E1273:250310610,PC_J12_ID1,PC_L56_ID1
E1275:250310611,PC_I58_ID1,PC_I58_ID1
E1276:250310612,PC_J07_ID2,PC_N57_ID2
E1277:250310613,PC_L08_ID1,PC_L56_ID1
E1279:250310614,PC_I11_ID2,PC_I11_ID2
E1282:250310615,PC_N58_ID2,PC_N58_ID2
E1284:250310616,PC_J51_ID1,PC_M05_ID1
E1288:250310617,PC_J12_ID1,PC_J12_ID1
E1289:250310618,PC_I05_ID1,PC_L12_ID1
E1290:250310619,PC_N58_ID2,PC_O08_ID2
E1292:250310620,PC_J04_ID1,PC_J04_ID1
E1293:250310621,PC_J12_ID1,PC_L56_ID1
E1294:250310622,PC_J04_ID1,PC_N48_ID1
E1297:250310623,PC_K60_ID1,PC_K60_ID1
E1299:250310624,PC_N10_ID2,PC_N10_ID2
E1304:250310625,PC_N11_ID1,PC_J50_ID1
E1305:250310626,PC_I55_ID2,PC_I55_ID2
E1306:250310627,PC_J48_ID2,PC_N07_ID2
E1310:250284357,PC_J14_ID2,PC_J14_ID2
E1311:250310628,PC_K60_ID1,PC_L12_ID1
E1312:250310629,PC_O51_ID2,PC_O51_ID2
E1313:250310630,PC_M05_ID1,PC_N56_ID1
E1317:250310631,PC_N14_ID2,PC_N14_ID2
E1324:250310632,PC_N04_ID1,PC_K02_ID1
E1325:250310633,PC_L06_ID2,PC_I55_ID2
E1326:250310634,PC_N03_ID2,PC_L06_ID2
E1327:250310635,PC_N14_ID2,PC_N14_ID2
E1332:250310636,PC_L06_ID2,PC_L06_ID2
E1333:250310637,PC_N07_ID2,PC_N07_ID2
E1334:250310638,PC_J12_ID1,PC_N07_ID1
E1335:250310639,PC_K02_ID1,PC_N13_ID1
E1336:250310640,PC_O51_ID2,PC_O51_ID2
E1337:250310641,PC_M58_ID1,PC_J13_ID1
E1339:250310642,PC_I50_ID1,PC_I50_ID1
E1340:250310643,PC_K02_ID1,PC_N11_ID1
E1342:250310644,PC_N07_ID2,PC_N58_ID2
E1344:250310645,PC_O51_ID2,PC_N58_ID2
E1346:250310646,PC_J04_ID1,PC_J04_ID1
E1348:250310647,PC_N58_ID2,PC_O08_ID2
E1350:250310648,PC_L14_ID1,PC_M05_ID1
E1351:250284358,PC_N57_ID2,PC_N58_ID2
E1355:250284359,PC_J48_ID2,PC_N07_ID2
E1356_1:250442014,PC_I11_ID2,PC_K55_ID2
E1359:250271881,PC_M58_ID1,PC_J13_ID1
E1361:250271882,PC_K55_ID2,PC_N58_ID2
E1362:250271883,PC_I50_ID1,PC_I06_ID1
E1363:250271884,PC_L12_ID1,PC_N56_ID1
E1364:250271885,PC_L08_ID1,PC_I58_ID1
E1366:250271886,PC_L56_ID1,PC_L56_ID1
E1367:250271887,PC_M15_ID1,PC_M15_ID1
E1368_1:250442015,PC_M59_ID1,PC_L08_ID1
E1370:250271889,PC_N14_ID2,PC_N14_ID2
E1371:250271890,PC_I11_ID2,PC_I11_ID2
E1375:250271891,PC_I52_ID1,PC_M05_ID1
E1378:250284361,PC_I55_ID2,PC_I55_ID2
E1379:250271892,PC_N03_ID2,PC_L48_ID2
E1380:250271893,PC_N14_ID2,PC_L06_ID2
E1382:250271894,PC_J13_ID1,PC_N58_ID1
E1384:250271895,PC_K54_ID1,PC_J51_ID1
E1385:250271896,PC_L08_ID1,PC_L56_ID1
E1386:250271897,PC_N14_ID2,PC_N14_ID2
E1389:250284362,PC_K55_ID2,PC_O08_ID2
E1391:250271898,PC_O59_ID2,PC_O59_ID2
E1395:250271899,PC_I50_ID1,PC_I06_ID1
E1396:250271900,PC_N58_ID2,PC_N58_ID2
E1400:250271901,PC_N13_ID1,PC_N07_ID1
E1402:250271902,PC_K55_ID2,PC_K55_ID2
E1403:250271903,PC_J07_ID2,PC_N57_ID2
E1404:250284363,PC_J10_ID1,PC_N13_ID1
E1406:250284364,PC_J10_ID1,PC_M59_ID1
E1408:250271904,PC_N58_ID2,PC_N58_ID2
E1412:250271905,PC_L56_ID1,PC_L08_ID1
E1413:250271906,PC_I08_ID1,PC_J07_ID1
E1414:250271907,PC_N58_ID2,PC_O08_ID2
E1415:250271908,PC_O51_ID2,PC_O51_ID2
E1416:250271909,PC_L12_ID2,PC_J07_ID2
E1419:250271910,PC_J10_ID1,PC_L08_ID1
E1421:250271911,PC_L14_ID1,PC_L14_ID1
E1422:250271912,PC_N07_ID2,PC_N07_ID2
E1423:250284365,PC_L14_ID1,PC_L14_ID1
E1425:250271913,PC_N10_ID2,PC_J14_ID2
E1426:250271914,PC_L14_ID1,PC_M05_ID1
E1428:250271915,PC_J14_ID2,PC_O59_ID2
E1429:250271916,PC_O59_ID2,PC_O59_ID2
E1433:250271917,PC_N10_ID2,PC_N10_ID2
E1435:250271918,PC_O51_ID2,PC_O51_ID2
E1436:250271919,PC_N13_ID1,PC_N09_ID1
E1439_1:250442016,PC_L56_ID1,PC_L56_ID1
E1441:250284366,PC_N57_ID2,PC_N57_ID2
E1443:250271921,PC_L14_ID1,PC_N58_ID1
E1444:250271922,PC_O51_ID2,PC_O51_ID2
E1447:250271923,PC_L14_ID1,PC_L14_ID1
E1453:250271924,PC_I55_ID2,PC_I55_ID2
E1456:250271925,PC_J07_ID2,PC_N57_ID2
E1458:250271926,PC_I52_ID1,PC_I52_ID1
E1461:250271927,PC_J14_ID2,PC_J14_ID2
E1466:250271929,PC_N03_ID2,PC_I50_ID2
E1468:250271930,PC_I08_ID1,PC_I08_ID1
E1471:250271931,PC_K60_ID1,PC_K60_ID1
E1473:250271932,PC_I58_ID2,PC_I58_ID2
E1474:250271933,PC_J48_ID2,PC_J48_ID2
E1477:250271934,PC_K60_ID1,PC_K60_ID1
E1478:250271935,PC_J07_ID2,PC_J07_ID2
E1479:250271937,PC_K55_ID2,PC_K55_ID2
E1480:250271938,PC_N11_ID1,PC_N11_ID1
E1481:250271939,PC_N57_ID2,PC_J07_ID2
E1482:250271940,PC_N03_ID2,PC_I50_ID2
E1493:250271941,PC_L48_ID2,PC_O08_ID2
E1495:250271942,PC_M58_ID1,PC_J13_ID1
E1496:250284367,PC_N10_ID2,PC_N10_ID2
E1502:250271943,PC_J12_ID1,PC_L56_ID1
E1503:250271944,PC_J50_ID1,PC_J51_ID1
E1505:250271945,PC_N57_ID2,PC_J07_ID2
E1506:250271946,PC_J50_ID1,PC_N13_ID1
E1509:250271947,PC_K54_ID1,PC_K54_ID1
E1514:250271948,PC_I11_ID2,PC_O08_ID2
E1515:250271949,PC_N07_ID2,PC_N07_ID2
E1516:250271950,PC_O59_ID2,PC_O59_ID2
E1518:250271951,PC_N09_ID1,PC_N09_ID1
E1519:250271952,PC_N10_ID2,PC_N10_ID2
E1520:250271953,PC_K60_ID1,PC_K60_ID1
E1521:250271954,PC_N13_ID1,PC_N07_ID1
E1522:250271955,PC_I55_ID2,PC_I55_ID2
E1525:250271956,PC_N14_ID2,PC_I58_ID2
E1526:250271957,PC_I08_ID1,PC_I06_ID1
E1527:250271958,PC_J10_ID1,PC_J08_ID1
E1528:250271959,PC_I55_ID2,PC_I55_ID2
E1530_1:250442017,PC_L08_ID1,PC_I58_ID1
E1531:250271961,PC_L12_ID2,PC_L12_ID2
E1532:250271962,PC_J04_ID1,PC_N13_ID1
E1533:250271963,PC_J13_ID1,PC_J13_ID1
E1535:250271964,PC_L14_ID1,PC_L14_ID1
E1537:250271965,PC_O51_ID2,PC_O51_ID2
E1538:250271966,PC_J07_ID2,PC_N57_ID2
E1539:250271967,PC_L06_ID2,PC_I50_ID2
E1540:250271968,PC_L08_ID1,PC_L08_ID1
E1541:250271969,PC_K60_ID1,PC_K60_ID1
E1542:250271970,PC_L12_ID2,PC_L12_ID2
E1545:250271971,PC_J10_ID1,PC_J08_ID1
E1546:250271972,PC_J14_ID2,PC_J14_ID2
E1547:250271973,PC_N14_ID2,PC_I55_ID2
E1549:250271974,PC_I05_ID1,PC_L12_ID1
E1550:250271975,PC_K55_ID2,PC_N57_ID2
E1551:250272007,PC_N14_ID2,PC_N14_ID2
E1552:250272008,PC_I52_ID1,PC_M15_ID1
E1554:250272009,PC_I58_ID1,PC_N09_ID1
E1556:250272010,PC_I08_ID1,PC_M15_ID1
E1557:250284369,PC_N58_ID2,PC_I11_ID2
E1561:250272011,PC_K02_ID1,PC_N04_ID1
E1562:250272012,PC_O59_ID2,PC_J14_ID2
E1563:250272013,PC_N03_ID2,PC_I50_ID2
E1564:250272014,PC_J48_ID2,PC_J48_ID2
E1565:250272015,PC_L12_ID2,PC_L12_ID2
E1566:250272016,PC_N11_ID1,PC_M05_ID1
E1568:250272017,PC_I58_ID1,PC_I58_ID1
E1569:250272018,PC_J13_ID1,PC_N07_ID1
E1571:250272019,PC_N14_ID2,PC_I58_ID2
E1572:250272020,PC_L48_ID2,PC_L06_ID2
E1573:250272021,PC_N13_ID1,PC_N13_ID1
E1576:250272022,PC_I52_ID1,PC_I52_ID1
E1577:250272023,PC_M15_ID1,PC_M15_ID1
E1578:250272024,PC_M15_ID1,PC_N04_ID1
E1579:250272025,PC_N03_ID2,PC_J48_ID2
E1580:250272026,PC_I58_ID2,PC_N14_ID2
E1581:250272027,PC_I58_ID2,PC_I58_ID2
E1584:250272028,PC_O59_ID1,PC_J50_ID1
E1585:250272029,PC_N07_ID2,PC_J48_ID2
E1586:250272030,PC_I05_ID1,PC_I52_ID1
E1588:250272031,PC_J04_ID1,PC_N04_ID1
E1592:250272032,PC_N03_ID2,PC_I55_ID2
E1593:250272033,PC_O51_ID2,PC_O51_ID2
E1596:250272034,PC_K60_ID1,PC_K60_ID1
E1597:250272035,PC_J51_ID1,PC_N13_ID1
E1599:250272036,PC_I55_ID2,PC_I55_ID2
E1600:250272037,PC_N11_ID1,PC_J50_ID1
E1601:250272038,PC_L48_ID2,PC_J48_ID2
E1602:250284370,PC_L12_ID2,PC_L12_ID2
E1603:250272039,PC_J14_ID2,PC_J14_ID2
E1605:250272040,PC_L12_ID1,PC_L12_ID1
E1606:250272041,PC_I58_ID1,PC_L56_ID1
E1607:250272042,PC_J50_ID1,PC_M15_ID1
E1608:250272043,PC_L12_ID2,PC_L12_ID2
E1609:250272044,PC_O59_ID1,PC_M05_ID1
E1611:250272045,PC_L56_ID1,PC_L56_ID1
E1612:250272046,PC_N14_ID2,PC_N14_ID2
E1614:250272047,PC_N04_ID1,PC_N04_ID1
E1616:250272048,PC_N57_ID2,PC_N57_ID2
E1617:250272049,PC_N03_ID2,PC_N03_ID2
E1620:250272050,PC_O51_ID2,PC_N58_ID2
E1621:250272051,PC_L12_ID1,PC_L12_ID1
E1625:250272052,PC_N48_ID1,PC_N48_ID1
E1626:250272053,PC_N13_ID1,PC_N07_ID1
E1629:250272054,PC_J12_ID1,PC_M59_ID1
E1631:250272055,PC_N13_ID1,PC_N07_ID1
E1633:250284371,PC_L48_ID2,PC_L48_ID2
E1637:250272056,PC_I58_ID1,PC_N09_ID1
E1638:250272057,PC_I52_ID1,PC_I52_ID1
E1639:250272058,PC_J04_ID1,PC_N13_ID1
E1641:250284372,PC_L12_ID2,PC_L12_ID2
E1643:250284373,PC_L48_ID2,PC_L48_ID2
E1644:250284374,PC_J07_ID2,PC_J07_ID2
E1645:250272059,PC_I08_ID1,PC_L10_ID1
E1646:250284375,PC_L06_ID2,PC_L06_ID2
E1648:250272060,PC_L12_ID2,PC_L12_ID2
E1649:250272061,PC_I11_ID2,PC_N57_ID2
E1651:250272062,PC_M15_ID1,PC_M15_ID1
E1652:250272064,PC_I58_ID1,PC_N48_ID1
E1654:250272065,PC_O59_ID2,PC_K55_ID2
E1655:250272066,PC_J14_ID2,PC_J14_ID2
E1661:250272067,PC_N11_ID1,PC_J04_ID1
E1665:250272068,PC_J13_ID1,PC_L48_ID1
E1667:250272069,PC_K60_ID1,PC_M58_ID1
E1672:250272070,PC_I55_ID2,PC_I58_ID2
E1673:250272072,PC_I50_ID1,PC_I06_ID1
E1675:250272073,PC_J50_ID1,PC_J50_ID1
E1681:250272074,PC_I58_ID1,PC_I52_ID1
E1683:250272075,PC_K60_ID1,PC_N13_ID1
E1684:250272076,PC_J48_ID2,PC_J48_ID2
E1688:250272077,PC_J48_ID2,PC_N07_ID2
E1689:250272078,PC_I52_ID1,PC_I52_ID1
E1690:250272079,PC_N10_ID2,PC_N10_ID2
E1692:250272080,PC_L06_ID2,PC_I55_ID2
E1694:250272081,PC_L12_ID1,PC_L12_ID1
E1695:250272082,PC_J48_ID2,PC_J48_ID2
E1702:250272083,PC_M58_ID1,PC_N58_ID1
E1703:250272084,PC_J12_ID1,PC_N07_ID1
E1704:250272085,PC_J12_ID1,PC_L08_ID1
E1705:250272086,PC_N14_ID2,PC_N14_ID2
E1712:250272087,PC_M15_ID1,PC_M15_ID1
E1714:250272088,PC_N58_ID2,PC_N58_ID2
E1718:250272089,PC_J07_ID2,PC_N57_ID2
E1719:250272090,PC_L56_ID1,PC_O51_ID1
E1723:250272091,PC_I55_ID2,PC_I58_ID2
E1725:250272092,PC_K54_ID1,PC_M05_ID1
E1726:250272093,PC_I58_ID1,PC_I58_ID1
E1728:250272094,PC_O08_ID2,PC_O08_ID2
E1729:250272095,PC_M58_ID1,PC_J04_ID1
E1730:250272096,PC_J48_ID2,PC_N07_ID2
E1731:250272097,PC_I11_ID2,PC_K55_ID2
E1732:250272098,PC_N07_ID1,PC_N13_ID1
E1733:250272099,PC_M58_ID1,PC_N04_ID1
E1735:250272100,PC_M58_ID1,PC_N58_ID1
E1738:250272101,PC_K60_ID1,PC_N09_ID1
E1742:250272102,PC_O08_ID2,PC_I11_ID2
E1744:250284376,PC_L14_ID1,PC_M05_ID1
E1745:250310680,PC_I55_ID2,PC_I55_ID2
E1746:250310681,PC_L06_ID2,PC_I55_ID2
E1747:250310682,PC_N07_ID1,PC_N07_ID1
E1750:250284377,PC_K54_ID1,PC_I53_ID1
E1751:250310683,PC_L56_ID1,PC_L56_ID1
E1753:250310684,PC_I05_ID1,PC_L12_ID1
E1754:250310685,PC_K54_ID1,PC_N13_ID1
E1756:250310686,PC_M05_ID1,PC_M05_ID1
E1758:250310687,PC_O51_ID2,PC_O51_ID2
E1759:250310688,PC_J50_ID1,PC_J50_ID1
E1760:250310689,PC_M15_ID1,PC_I08_ID1
E1761:250310690,PC_J50_ID1,PC_J50_ID1
E1762:250310691,PC_N10_ID2,PC_J14_ID2
E1763:250310692,PC_J50_ID1,PC_O59_ID1
E1764:250284378,PC_I06_ID1,PC_M15_ID1
E1765:250310693,PC_I55_ID2,PC_L06_ID2
E1766:250284379,PC_M59_ID1,PC_M59_ID1
E1767:250310694,PC_J13_ID1,PC_K60_ID1
E1768:250310695,PC_J07_ID2,PC_J07_ID2
E1769:250310696,PC_O51_ID2,PC_O51_ID2
