kid,nhet,kerr10,kerr12,nmaj,kerr01,kerr02,nmnr,kerr20,kerr21,er0,er1,er2,toter
A2642:250442151,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
B3211:250283868,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2991:250272823,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2846_1:250442048,27144,0,0,164539,0,0,4374,0,0,0,0,0,0
A3849:250417312,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A2933:250412832,26307,0.000190063481202722,0.000114038088721633,171979,5.23319707638723e-05,1.74439902546241e-05,5123,0,0,6.97759610184964e-05,0.000304101569924355,0,9.83240662900855e-05
A2095:250417070,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A3478:250413254,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A2141:250417130,26307,0.000304101569924355,3.80126962405443e-05,171979,5.23319707638723e-05,5.81466341820804e-06,5123,0,0,5.81466341820804e-05,0.000342114266164899,0,9.34078629755812e-05
E2861:250272714,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A1532:250416758,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
B3270:250273033,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A3132:250413045,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E0223:250277684,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2028:250272319,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A4867:250422980,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E1361:250271882,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E1342:250310644,28979,0.000103523240967597,0.00037958521688119,172463,6.95801418275224e-05,6.37817966752289e-05,4836,0,0,0.000133361938502751,0.000483108457848787,0,0.000179369588613425
A2320:250412437,29150,0,0,163226,0,0,5000,0,0,0,0,0,0
A2639:250442148,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
B3486:250273182,29150,0,0,163226,0,0,5000,0,0,0,0,0,0
E0744:250277880,26307,0.000494165051127076,0.000152050784962177,171979,5.23319707638723e-05,2.32586536728321e-05,5123,0,0,7.55906244367045e-05,0.000646215836089254,0,0.000147486099435128
E1351:250284358,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
E1056:250278042,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
B3428:250273115,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
E0584:250283077,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A5342:250420820,26307,0.000494165051127076,0.000152050784962177,171979,5.23319707638723e-05,2.32586536728321e-05,5123,0,0,7.55906244367045e-05,0.000646215836089254,0,0.000147486099435128
E1557:250284369,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
B3685:250314827,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A2927:250412826,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
E1151:250310555,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
B3604:250273242,28979,0.000103523240967597,0.00037958521688119,172463,6.95801418275224e-05,6.37817966752289e-05,4836,0,0,0.000133361938502751,0.000483108457848787,0,0.000179369588613425
B3166:250283840,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
A5091:250421321,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
A5359:250420826,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
A3581:250413344,26307,0.000494165051127076,0.000152050784962177,171979,5.23319707638723e-05,2.32586536728321e-05,5123,0,0,7.55906244367045e-05,0.000646215836089254,0,0.000147486099435128
E2205:250272444,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A3415:250413214,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
A2966:250412863,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
E0800:250277903,27283,0,0,162389,0,0,4319,0,0,0,0,0,0
E0176:250277660,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
E1880:250310763,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
E0325:250283199,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E0192:250277668,27144,0,0,164539,0,0,4374,0,0,0,0,0,0
E2195:250272441,27144,0,0,164539,0,0,4374,0,0,0,0,0,0
E0631:250283107,28979,0.000276061975913593,0.000345077469891991,172463,5.79834515229354e-06,5.79834515229354e-05,4836,0,0,6.37817966752289e-05,0.000621139445805583,0,0.000140586974859171
E2787:250272673,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E0362:250283213,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A1216:250416549,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
A3117:250413002,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
E0217:250277680,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
B3424:250273114,27144,0,0,164539,0,0,4374,0,0,0,0,0,0
A2237:250417183,28979,0.000345077469891991,0,172463,4.63867612183483e-05,0,4836,0,0,4.63867612183483e-05,0.000345077469891991,0,8.72608809470714e-05
E1821:250310727,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E1839:250310736,26629,0,0,164222,0,0,4654,0,0,0,0,0,0
E2649:250283718,23851,0,0,166235,0,0,5227,0,0,0,0,0,0
B3258:250273026,26307,0.000190063481202722,0.000114038088721633,171979,0,1.74439902546241e-05,5123,0,0,1.74439902546241e-05,0.000304101569924355,0,5.4078236459547e-05
E0208:250277675,29150,0,0,163226,0,0,5000,0,0,0,0,0,0
A2655:250442163,27283,0,0,162389,0,0,4319,0,0,0,0,0,0
A1927:250416945,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
A5948:250441794,26307,0.000494165051127076,0.000152050784962177,171979,5.23319707638723e-05,2.32586536728321e-05,5123,0,0,7.55906244367045e-05,0.000646215836089254,0,0.000147486099435128
E2645:250283715,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E0895:250277979,28979,0.000103523240967597,0.00037958521688119,172463,6.95801418275224e-05,6.37817966752289e-05,4836,0,0,0.000133361938502751,0.000483108457848787,0,0.000179369588613425
E0619:250284325,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
E0815:250277907,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E2507:250283668,29150,0,0,163226,0,0,5000,0,0,0,0,0,0
A3562:250413332,26806,0,0,162331,0,0,4401,0,0,0,0,0,0
E1971:250272294,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
A4980:250423020,26307,0.000494165051127076,0.000152050784962177,171979,5.23319707638723e-05,2.32586536728321e-05,5123,0,0,7.55906244367045e-05,0.000646215836089254,0,0.000147486099435128
A5546:250420940,26307,0.000494165051127076,0.000152050784962177,171979,0,2.32586536728321e-05,5123,0,0,2.32586536728321e-05,0.000646215836089254,0,0.00010324026960459
A1015:250416404,28381,0,0,163478,0,0,4316,0,0,0,0,0,0
E2422:250284101,30192,0.000165606783253842,0.000231849496555379,171622,6.99211056857512e-05,4.07873116500216e-05,4898,0,0.000204164965291956,0.000110708417335773,0.000397456279809221,0.000204164965291956,0.000154804752505902
A0184:250415797,28399,0,0,170327,0,0,5050,0,0,0,0,0,0
A1806:250416878,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A0186:250415798,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
A1340:250416643,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
B3630:250314812,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E0689:250277854,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A3361:250413181,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E0967:250278007,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
B3725:250314843,27091,0,0,162920,0,0,4599,0,0,0,0,0,0
A2293:250412420,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A0154:250415786,30192,0,0,171622,0,0,4898,0,0,0,0,0,0
E2005:250272310,27091,0,0,162920,0,0,4599,0,0,0,0,0,0
A3070:250412971,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E1514:250271948,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E2483:250284132,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E0014:250277599,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
E0747:250277882,27091,0,0,162920,0,0,4599,0,0,0,0,0,0
A1102:250416496,27091,0,0,162920,0,0,4599,0,0,0,0,0,0
A1699:250416812,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E0264:250283165,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E1127:250278065,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E1414:250271907,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A2131:250417127,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E0018:250277602,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
A1769:250416867,27329,0,0,161847,0,0,4659,0,0,0,0,0,0
E1022:250278025,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A2054:250417037,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
E2517_1:250442026,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E0073:250277620,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
A3803:250417301,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E0371:250283218,27329,0,0,161847,0,0,4659,0,0,0,0,0,0
A1952:250416982,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E0225:250277685,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A5744:250420993,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A2893:250412804,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
A2426:250412484,27329,0,0,161847,0,0,4659,0,0,0,0,0,0
E0104:250277629,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A4338:250417529,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A4567:250417654,27091,0,0,162920,0,0,4599,0,0,0,0,0,0
A2688:250442190,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A1132:250416515,27579,0,0,161808,0,0,4931,0,0,0,0,0,0
A2693:250412662,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A0318:250415891,29101,0,0,162528,0,0,5321,0,0,0,0,0,0
A1625:250416779,30192,0.000132485426603074,0.000198728139904611,171622,2.91337940357297e-05,3.49605528428756e-05,4898,0,0,6.40943468786053e-05,0.000331213566507684,0,0.000101590618831998
E2983:250272816,29101,0,0,162528,0,0,5321,0,0,0,0,0,0
B3077:250283790,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E1290:250310619,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A2829:250441911,27579,0,0,161808,0,0,4931,0,0,0,0,0,0
E0620:250283099,29101,0,0,162528,0,0,5321,0,0,0,0,0,0
E1348:250310647,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
B3012:250272832,29101,0,0,162528,0,0,5321,0,0,0,0,0,0
E0922:250277988,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A4273:250417500,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E2099:250272391,27329,0,0,161847,0,0,4659,0,0,0,0,0,0
E0251:250283158,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A3249:250413075,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A0530:250416039,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
B3207:250283865,27329,0,0,161847,0,0,4659,0,0,0,0,0,0
A4549:250417643,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E1000:250278019,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
B3419:250273112,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A5604:250420956,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A5591:250420952,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E0606:250283090,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A3449:250441926,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E2859:250272713,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A1103:250416497,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A4224:250417443,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
A5106:250421328,27579,0,0,161808,0,0,4931,0,0,0,0,0,0
A3761:250417273,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E0025:250277605,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E1493:250271941,29101,0,0,162528,0,0,5321,0,0,0,0,0,0
A0022:250415719,30192,0.000165606783253842,0.000198728139904611,171622,2.91337940357297e-05,3.49605528428756e-05,4898,0,0,6.40943468786053e-05,0.000364334923158453,0,0.000106428267347808
E2384:250284083,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E1742:250272102,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E1389:250284362,27329,0,0,161847,0,0,4659,0,0,0,0,0,0
A5810:250441754,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
B3578:250273229,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
E0622:250283100,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A0601:250416112,27579,0,0,161808,0,0,4931,0,0,0,0,0,0
E1145:250278069,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
A2127:250417125,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A0231:250415860,26964,0,0,162640,0,0,4790,0,0,0,0,0,0
A3056:250412961,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A1857:250416916,27579,0,0,161808,0,0,4931,0,0,0,0,0,0
B3022:250272837,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A1219:250416550,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
A1966:250416990,27579,0,0,161808,0,0,4931,0,0,0,0,0,0
B3105:250283806,27329,0,0,161847,0,0,4659,0,0,0,0,0,0
E2371:250284077,28399,0.000281700059861263,0.000387337582309236,170327,5.87105978500179e-06,6.45816576350197e-05,5050,0,0,7.04527174200215e-05,0.000669037642170499,0,0.000152127826633166
A4638:250417679,27113,0,0,162752,0,0,4502,0,0,0,0,0,0
E2936:250272779,29101,0,0,162528,0,0,5321,0,0,0,0,0,0
A0143:250415779,27858,0,0,162053,0,0,4848,0,0,0,0,0,0
E0458:250283027,27046,0,0,164855,0,0,4740,0,0,0,0,0,0
A4572:250417656,27531,0,0,164958,0,0,4757,0,0,0,0,0,0
E0771:250277895,28284,0,0,173123,0,0,5035,0,0,0,0,0,0
E1344:250310645,26349,0,0,165583,0,0,4704,0,0,0,0,0,0
E2470:250284123,28503,0,0,164098,0,0,4746,0,0,0,0,0,0
E1901:250310772,26349,0,0,165583,0,0,4704,0,0,0,0,0,0
A2473:250412543,27531,0,0,164958,0,0,4757,0,0,0,0,0,0
A1320:250416631,28503,0,0,164098,0,0,4746,0,0,0,0,0,0
A0643:250416133,26822,0,0,164527,0,0,4779,0,0,0,0,0,0
A2542:250412579,26822,0,0,164527,0,0,4779,0,0,0,0,0,0
E1620:250272050,26349,0,0,165583,0,0,4704,0,0,0,0,0,0
A3749:250417264,27363,0,0,166638,0,0,4868,0,0,0,0,0,0
A5193:250421362,27046,0,0,164855,0,0,4740,0,0,0,0,0,0
A5839_1:250441998,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A5813:250441756,26415,0,0,166474,0,0,4903,0,0,0,0,0,0
E2003:250272308,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E1069:250278049,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A0573:250416099,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A3669:250413384,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E1654:250272065,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
B3204:250283863,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A3823:250417310,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5333:250420813,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A2978:250412872,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A3430:250413225,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E0316:250283194,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A3121:250413005,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A3087:250412983,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A0896:250416293,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E1428:250271915,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E1206:250310580,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A0044:250415731,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A4207:250417436,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5117:250421335,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E2450:250284116,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E0881:250277942,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E1039:250278032,28741,0,0,164233,0,0,5378,0,0,0,0,0,0
A3098:250412989,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A3758:250417270,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A5255:250421376,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
E1968:250272292,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A5170:250421350,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A0036:250415727,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E0841:250277922,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A0452:250415990,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E0712:250277867,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A2831:250412736,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A4764:250417701,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A2663:250442170,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A3007:250412925,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
B3036:250272847,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
B3230:250283876,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E2396:250284086,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E2433:250284107,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E0726:250277875,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
B3343:250273067,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E2816_mrg:250272689,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A5763:250421002,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E1562:250272012,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5829:250441761,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
B3266:250273030,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A2761:250412699,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A4331:250417527,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E0885:250277944,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A4959:250423012,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
E2301:250272481,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A1324:250416634,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A1041:250416421,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A0981:250416382,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A2063:250417043,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
B3076:250283789,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
B3306:250273047,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A3521:250413310,27549,0,0,165039,0,0,4617,0,0,0,0,0,0
E0309:250283191,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
B3217:250283871,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
B3183:250283848,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
B3092:250283799,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5537:250420937,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5401:250420849,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5839:250441769,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A3348:250413175,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
E2463:250284120,28622,0,0,164031,0,0,4775,0,0,0,0,0,0
A5365:250420828,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
E1232:250310588,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5398:250420847,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A1976:250416994,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
B3661:250314819,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A3038:250412946,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A0651:250416138,27127,0,0,163906,0,0,4681,0,0,0,0,0,0
A5010:250423033,27227,0,0,163021,0,0,4738,0,0,0,0,0,0
A0873:250416277,27339,0,0,184506,0,0,5520,0,0,0,0,0,0
E1526:250271957,27339,7.31555653096309e-05,0,184506,0,0,5520,0,0,0,7.31555653096309e-05,0,9.2011133347135e-06
A2820:250441910,27339,7.31555653096309e-05,0,184506,0,0,5520,0,0,0,7.31555653096309e-05,0,9.2011133347135e-06
A1417:250416687,27339,0.000146311130619262,3.65777826548155e-05,184506,0,5.41987794434869e-06,5520,0,0,5.41987794434869e-06,0.000182888913274077,0,2.76033400041405e-05
A3168:250413054,27339,0,0,184506,0,0,5520,0,0,0,0,0,0
A0953:250416361,27339,0,0,184506,0,0,5520,0,0,0,0,0,0
A1563:250416765,27339,0,0,184506,0,0,5520,0,0,0,0,0,0
A4451:250417568,27339,0,0,184506,0,0,5520,0,0,0,0,0,0
E2935:250272778,27339,0.000146311130619262,3.65777826548155e-05,184506,0,5.41987794434869e-06,5520,0,0,5.41987794434869e-06,0.000182888913274077,0,2.76033400041405e-05
A2620:250442133,27339,0,0,184506,0,0,5520,0,0,0,0,0,0
A0632:250416127,27339,0.000146311130619262,3.65777826548155e-05,184506,0,5.41987794434869e-06,5520,0,0,5.41987794434869e-06,0.000182888913274077,0,2.76033400041405e-05
A4060:250417378,27339,7.31555653096309e-05,3.65777826548155e-05,184506,0,5.41987794434869e-06,5520,0,0,5.41987794434869e-06,0.000109733347964446,0,1.8402226669427e-05
A4259:250417493,27339,0.000146311130619262,3.65777826548155e-05,184506,0,5.41987794434869e-06,5520,0,0,5.41987794434869e-06,0.000182888913274077,0,2.76033400041405e-05
A1319:250416630,27339,0.000146311130619262,3.65777826548155e-05,184506,0,5.41987794434869e-06,5520,0,0,5.41987794434869e-06,0.000182888913274077,0,2.76033400041405e-05
E0588:250283079,27339,7.31555653096309e-05,3.65777826548155e-05,184506,0,5.41987794434869e-06,5520,0,0,5.41987794434869e-06,0.000109733347964446,0,1.8402226669427e-05
A3470:250413249,27339,7.31555653096309e-05,0,184506,0,0,5520,0,0,0,7.31555653096309e-05,0,9.2011133347135e-06
A5764:250421003,27339,7.31555653096309e-05,0,184506,0,0,5520,0,0,0,7.31555653096309e-05,0,9.2011133347135e-06
A1447:250416736,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
A3805:250417302,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
E0759:250277890,27120,0,0,172089,0,0,5614,0,0,0,0,0,0
E1815:250310723,27120,0,0,172089,0,0,5614,0,0,0,0,0,0
A5413_1:250441829,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
E1213:250310582,27120,0.000331858407079646,0,172089,0,0,5614,0,0,0,0.000331858407079646,0,4.39403777896037e-05
A0360:250415916,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A0580:250416103,25921,7.71575170711007e-05,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,7.71575170711007e-05,0.000398009950248756,2.45933489747033e-05
A0945:250416358,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
E0197:250277671,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
E1983:250272298,25921,7.71575170711007e-05,0,172361,0,0,5025,0,0,0,7.71575170711007e-05,0,9.83733958988131e-06
A0493:250416019,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
A3595:250413355,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A0345:250415904,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A4003:250417327,27120,0.000331858407079646,0,172089,0,0,5614,0,0,0,0.000331858407079646,0,4.39403777896037e-05
A0986:250416384,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
A1589:250416769,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
A5559:250420943,27120,0.000331858407079646,0,172089,0,0,5614,0,0,0,0.000331858407079646,0,4.39403777896037e-05
B3263:250273029,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A5754:250420999,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A2581:250412603,27120,0,0,172089,0,0,5614,0,0,0,0,0,0
A3130:250413043,27120,0,0,172089,0,0,5614,0,0,0,0,0,0
A5413:250420856,25921,7.71575170711007e-05,0,172361,0,0,5025,0,0,0,7.71575170711007e-05,0,9.83733958988131e-06
A4318:250441930,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
A4991:250423029,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
A5388:250420839,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A0329:250415897,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A1355:250416645,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
E1188:250284352,25921,0,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,0,0.000398009950248756,1.4756009384822e-05
A2330:250412439,27120,0,0,172089,0,0,5614,0,0,0,0,0,0
A3404:250413206,27120,0.000331858407079646,0,172089,0,0,5614,0,0,0,0.000331858407079646,0,4.39403777896037e-05
E2070:250272342,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
E0193:250277669,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
A1360:250416649,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
B3595:250273238,25921,7.71575170711007e-05,0,172361,0,0,5025,0,0,0,7.71575170711007e-05,0,9.83733958988131e-06
B3312:250273050,25921,7.71575170711007e-05,0,172361,5.80177650396551e-06,0,5025,0,0.000398009950248756,5.80177650396551e-06,7.71575170711007e-05,0.000398009950248756,2.45933489747033e-05
A0899:250416296,25921,0,0,172361,0,0,5025,0,0,0,0,0,0
E0187:250277665,25921,7.71575170711007e-05,0,172361,0,0,5025,0,0,0,7.71575170711007e-05,0,9.83733958988131e-06
