pid,mr
A5498:250441952,0.1045352984011
A5276:250421381,0.0671830363533388
E2030:250272320,0.0675128988691317
E2357:250284071,0.0671830363533388
E1317:250310631,0.0671830363533388
A4666:250417689,0.0675128988691317
A3172:250413056,0.0671830363533388
E2887:250272730,0.0675128988691317
A5751:250420997,0.0675128988691317
E2350:250284066,0.0671830363533388
A2303:250412427,0.1045352984011
A0148:250415781,0.104656662911628
A2818:250412729,0.0675128988691317
A0183:250415796,0.0675128988691317
B3260:250284480,0.0675128988691317
A5349:250420823,0.0671830363533388
A3330:250413136,0.0675128988691317
B3580:250273231,0.125198384296055
E1612:250272046,0.0671830363533388
A0694:250416158,0.0675128988691317
A3113:250412998,0.105350618959004
A0468:250416003,0.0675128988691317
E0928:250277992,0.0671830363533388
A0176:250415791,0.0675128988691317
A1286:250416618,0.105350618959004
E0835:250277918,0.104656662911628
A2545:250412580,0.0675128988691317
B3733:250314847,0.0675128988691317
A5675:250420968,0.0681695119901913
E2863:250272715,0.0671830363533388
A2014:250417011,0.104656662911628
E2696:250283734,0.0675128988691317
A4261:250417495,0.0675128988691317
E1547:250271973,0.104656662911628
E2439:250284109,0.0671830363533388
E0331:250284509,0.0675128988691317
A4884:250422988,0.0675128988691317
A5386:250420838,0.0671830363533388
B3091:250284475,0.0671830363533388
A0825:250416247,0.105350618959004
A5847:250441776,0.0671830363533388
A3686:250417236,0.0671830363533388
A0658:250416141,0.0675128988691317
E1580:250272026,0.0675128988691317
E2632:250284457,0.0675128988691317
E1705:250272086,0.0671830363533388
A0603:250416114,0.0671830363533388
B3432:250273118,0.0675128988691317
A5200:250421366,0.0671830363533388
A3253:250413078,0.0675128988691317
A2486:250412550,0.0675128988691317
E0899:250284338,0.0675128988691317
A0003:250415708,0.0671830363533388
E2922:250272771,0.0671830363533388
A4821:250422962,0.0675128988691317
A3218:250413065,0.0671830363533388
E2953:250272792,0.0507614845057975
A2169:250417150,0.0507614845057975
A0615:250416120,0.0507614845057975
E1091:250278057,0.0507614845057975
E1599:250272036,0.0507614845057975
B3002:250272830,0.0507614845057975
E0592:250283082,0.0507614845057975
A0128:250415769,0.0507614845057975
A5391:250420841,0.0507614845057975
B3437:250273152,0.0507614845057975
A1571:250416766,0.0681695119901913
A2167:250417148,0.0671830363533388
