pid,tot,miss,toter,er01,er02,er10,er12,er20,er21,er0,er1,er2
A3583:250413345,9363,1035,0.00865107337391862,0.00526315789473684,0,0.00523012552301255,0.00313807531380753,0,0.029486099410278,0.00526315789473684,0.00836820083682008,0.029486099410278
A3584:250413346,14335,725,0.0115102895012208,0.00774336283185841,9.21828908554572e-05,0.003690036900369,0.00158144438587243,0,0.0440251572327044,0.00783554572271386,0.00527148128624143,0.0440251572327044
A3585:250413347,13092,2908,0.0490375802016499,0.0340285400658617,0.000768386388583974,0.0417555623285584,0.0118866199329473,0.0185449358059914,0.194008559201141,0.0347969264544457,0.0536421822615056,0.212553495007133
A3587:250413348,11335,2932,0.0726069695632995,0.0445699937225361,0.00163214061519146,0.085672082717873,0.0195716395864106,0.0438066465256798,0.212990936555891,0.0462021343377276,0.105243722304284,0.256797583081571
A3588:250413349,13553,858,0.0232420866228879,0.0143521726219935,0.000494902504206671,0.0277634961439589,0.0102827763496144,0.0026578073089701,0.0578073089700997,0.0148470751262001,0.0380462724935733,0.0604651162790698
A3589:250413350,13594,1978,0.0266293953214654,0.0154843704635633,0.000870995838575438,0.0466998754669988,0.0099626400996264,0.0120845921450151,0.0495468277945619,0.0163553663021388,0.0566625155666252,0.061631419939577
A3590:250413351,14795,1135,0.0122338627914836,0.00788657509968985,0.000177226406734603,0.00780814277746793,0.00334634690462911,0.0017472335468841,0.0390215492137449,0.00806380150642446,0.011154489682097,0.040768782760629
A3591:250413352,12770,2619,0.0364134690681284,0.0238655462184874,0.000784313725490196,0.0268261150614092,0.00904977375565611,0.0066577896138482,0.171770972037284,0.0246498599439776,0.0358758888170653,0.178428761651132
A3592:250413353,13772,2228,0.0426227127505083,0.0282421347731284,0.000415325511369536,0.0314151497357604,0.00763358778625954,0.00680272108843537,0.235374149659864,0.028657460284498,0.03904873752202,0.242176870748299
A3593:250413354,13636,2364,0.0346875916691112,0.021051550626412,0.000410761963442185,0.024436686766106,0.00856870834655665,0.00803212851405622,0.20615796519411,0.0214623125898542,0.0330053951126626,0.214190093708166
A3595:250413355,13204,2796,0.052635564980309,0.0332798287854468,0.000749063670411985,0.0454099967330938,0.0124142437112055,0.0213032581453634,0.229323308270677,0.0340288924558587,0.0578242404442992,0.25062656641604
A3596:250413356,12161,3839,0.148671984211825,0.0883826335877863,0.00393606870229008,0.187035786630655,0.0432140445644835,0.0662576687116564,0.365644171779141,0.0923187022900763,0.230249831195138,0.431901840490798
A3598:250413357,14681,1319,0.018391117771269,0.0111020111020111,0.000364000364000364,0.0218863991662324,0.00468994267847837,0.00338409475465313,0.0490693739424704,0.0114660114660115,0.0265763418447108,0.0524534686971235
A3599:250413358,13369,2631,0.0807091031490762,0.0517405565548619,0.000846471272881177,0.0826580226904376,0.019773095623987,0.0372148859543818,0.282112845138055,0.0525870278277431,0.102431118314425,0.319327731092437
A3601:250413359,13197,2803,0.0528908085170872,0.0336496980155306,0.00129421915444349,0.0450961841690318,0.0119836013875749,0.0318302387267905,0.224137931034483,0.0349439171699741,0.0570797855566067,0.255968169761273
A3606:250413360,7508,927,0.00612679808204582,0.00345661942620118,0.000172830971310059,0.0129496402877698,0.00575539568345324,0,0.0116845180136319,0.00362945039751123,0.018705035971223,0.0116845180136319
A3609:250413361,14255,1745,0.0378112942827078,0.0212842388863943,0.00107768298158958,0.134107708553326,0.0411826821541711,0.0119650253106305,0.0450989415554533,0.0223619218679838,0.175290390707497,0.0570639668660838
A3611:250413362,14475,1450,0.00829015544041451,0.0054561717352415,8.94454382826476e-05,0.00913562895291637,0.00491918482080112,0,0.0202991452991453,0.00554561717352415,0.0140548137737175,0.0202991452991453
A3613:250413363,11469,2707,0.0476937832417822,0.0305285732307304,0.00163996467768387,0.0468099861303745,0.00970873786407767,0.0151975683890578,0.180851063829787,0.0321685379084143,0.0565187239944522,0.196048632218845
A3614:250413364,15349,651,0.00664538406410841,0.0048357512089378,0,0.00459418070444104,0.00229709035222052,0,0.0170815031722792,0.0048357512089378,0.00689127105666156,0.0170815031722792
A3617:250413365,14173,1827,0.0155224723064983,0.00969154785201752,0.000279563880346659,0.0128755364806867,0.00482832618025751,0.000633713561470215,0.050063371356147,0.00997111173236418,0.0177038626609442,0.0506970849176172
A3620:250413366,12268,3732,0.0778447994783176,0.0481127679403541,0.00198042870456664,0.0845550630753495,0.0187521309239686,0.0412782956058589,0.254327563249001,0.0500931966449208,0.103307193999318,0.29560585885486
A3621:250413367,13097,2903,0.0592502099717493,0.0367130979375877,0.00140373609761365,0.0590345727332029,0.0133724722765819,0.0233766233766234,0.237662337662338,0.0381168340352014,0.0724070450097847,0.261038961038961
A3623:250413368,12749,1756,0.0189818809318378,0.0116291251964379,0.000628601361969618,0.0102481121898598,0.00485436893203883,0.00666666666666667,0.0651851851851852,0.0122577265584075,0.0151024811218986,0.0718518518518518
A3632:250413369,11698,1078,0.011369464865789,0.00634037819799778,0.000111234705228031,0.0089086859688196,0.0044543429844098,0.00293901542983101,0.0389419544452608,0.00645161290322581,0.0133630289532294,0.0418809698750918
A3643:250413371,14306,1694,0.0176149867188592,0.0123717008797654,0.000274926686217009,0.0152284263959391,0.0120558375634518,0.00385038503850385,0.0352035203520352,0.0126466275659824,0.0272842639593909,0.0390539053905391
A3647:250413372,13607,2393,0.0514441096494451,0.0355073227267938,0.000842903803603414,0.0423985463355542,0.0112053301029679,0.00982800982800983,0.208845208845209,0.0363502265303972,0.0536038764385221,0.218673218673219
