kid,nhet,kerr10,kerr12,nmaj,kerr01,kerr02,nmnr,kerr20,kerr21,er0,er1,er2,toter
14FL992158:250411454,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991446:250349579,24791,0.000121011657456335,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,0.000161348876608447,0.000205846027171676,4.21491870475548e-05
14FL990936:250410146,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL991285:250305940,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992333:250411602,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990239:250323644,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL991598:250306194,24791,8.06744383042233e-05,4.03372191521117e-05,160153,5.61962623241525e-05,6.24402914712806e-06,4858,0,0.000617538081515027,6.24402914712806e-05,0.000121011657456335,0.000617538081515027,8.42983740951096e-05
13FL992339:250308189,24791,0.000121011657456335,0,160153,0,0,4858,0,0,0,0.000121011657456335,0,1.58059451428331e-05
14FL990877:250410065,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL992380:250411670,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990478:250409640,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL992535:250411820,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL991696:250306316,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL991048:250307311,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL992176:250308020,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL991245:250410507,24791,0.000121011657456335,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,0.000161348876608447,0.000205846027171676,4.21491870475548e-05
13FL991571:250306169,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992046:250307844,24791,0,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,4.03372191521117e-05,0.000205846027171676,2.63432419047218e-05
14FL991571:250410894,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL990884:250410072,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL992943:250412221,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL991363:250410646,24791,0.000201686095760558,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,0.000201686095760558,0,4.74178354284992e-05
13FL991351:250308569,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL990089:250408030,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL991993:250307801,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL990674:250409832,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL992294:250411576,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL990614:250409782,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992244:250308075,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL991061:250307324,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL990925:MERGE,24791,8.06744383042233e-05,0,160153,4.37082040298964e-05,0,4858,0,0.000411692054343351,4.37082040298964e-05,8.06744383042233e-05,0.000411692054343351,5.79551321903879e-05
13FL992410:250308288,24791,0,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,4.03372191521117e-05,0.000205846027171676,2.63432419047218e-05
13FL990550:250294841,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992321:250308172,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990251:250409379,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL991931:250411211,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992305:250308157,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL992108:MERGE,24791,8.06744383042233e-05,4.03372191521117e-05,160153,3.74641748827684e-05,6.24402914712806e-06,4858,0,0.000205846027171676,4.37082040298964e-05,0.000121011657456335,0.000205846027171676,5.79551321903879e-05
13FL991239:250305898,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL992795:250412094,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL990169:250294379,24791,0.000121011657456335,0,160153,0,0,4858,0,0,0,0.000121011657456335,0,1.58059451428331e-05
13FL991495:250349627,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
13FL991740:250307524,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990250:250409378,24791,0.000121011657456335,0,160153,0,0,4858,0,0,0,0.000121011657456335,0,1.58059451428331e-05
14FL991427:250410707,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990328:250323724,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL990604:250409775,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990514:250294779,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991932:250307713,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL991136:250410388,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991240:250305899,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990424:250294666,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990456:250409621,24791,0,0,160153,1.87320874413842e-05,0,4858,0,0.000411692054343351,1.87320874413842e-05,0,0.000411692054343351,2.63432419047218e-05
13FL990042:250304371,24791,8.06744383042233e-05,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,8.06744383042233e-05,0,3.16118902856661e-05
13FL992704:250308781,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990430:250294672,24791,0,4.03372191521117e-05,160153,3.12201457356403e-05,6.24402914712806e-06,4858,0,0.000617538081515027,3.74641748827684e-05,4.03372191521117e-05,0.000617538081515027,5.26864838094435e-05
13FL991030:250307295,24791,8.06744383042233e-05,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,8.06744383042233e-05,0,3.16118902856661e-05
14FL990780:250409956,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992154:MERGE,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990980:250307216,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992445:250411720,24791,0,4.03372191521117e-05,160153,3.12201457356403e-05,6.24402914712806e-06,4858,0,0.000617538081515027,3.74641748827684e-05,4.03372191521117e-05,0.000617538081515027,5.26864838094435e-05
13FL991378:250308596,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991998:250411298,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991902:250307685,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990318:250409438,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992532:250308431,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990403:250409540,24791,8.06744383042233e-05,4.03372191521117e-05,160153,3.74641748827684e-05,6.24402914712806e-06,4858,0,0.000205846027171676,4.37082040298964e-05,0.000121011657456335,0.000205846027171676,5.79551321903879e-05
13FL992294:250308150,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992217:250411526,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991613:250306238,24791,0.000121011657456335,0,160153,1.87320874413842e-05,0,4858,0,0.000411692054343351,1.87320874413842e-05,0.000121011657456335,0.000411692054343351,4.21491870475548e-05
14FL991806:250411078,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991115:250410338,24791,8.06744383042233e-05,4.03372191521117e-05,160153,5.61962623241525e-05,6.24402914712806e-06,4858,0,0.000617538081515027,6.24402914712806e-05,0.000121011657456335,0.000617538081515027,8.42983740951096e-05
14FL990523:250409676,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991100:250307390,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992890:250308972,24791,0,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,4.03372191521117e-05,0.000205846027171676,2.63432419047218e-05
13FL992676:250308723,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990281:250426661,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990967:250410176,25100,0,0,155495,0,0,4746,0,0,0,0,0,0
14FL992386:250411676,24791,0.000201686095760558,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,0.000201686095760558,0,4.74178354284992e-05
14FL990074:250408016,24791,0.000121011657456335,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,0.000161348876608447,0.000205846027171676,4.21491870475548e-05
14FL991875:250411169,24791,0.000201686095760558,0,160153,4.37082040298964e-05,0,4858,0,0.000411692054343351,4.37082040298964e-05,0.000201686095760558,0.000411692054343351,7.37610773332209e-05
13FL991292:250305947,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991574:250306172,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991460:250410772,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991199:250410442,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990567:250426765,24791,0.000121011657456335,4.03372191521117e-05,160153,3.12201457356403e-05,6.24402914712806e-06,4858,0,0.000617538081515027,3.74641748827684e-05,0.000161348876608447,0.000617538081515027,6.84924289522766e-05
13FL990486:250294754,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992507:250411796,24791,0.000121011657456335,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,0.000161348876608447,0.000205846027171676,4.21491870475548e-05
13FL991325:250308548,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990721:250409905,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991950:250307762,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991464:250410776,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991279:250305935,24791,8.06744383042233e-05,4.03372191521117e-05,160153,3.74641748827684e-05,6.24402914712806e-06,4858,0,0.000205846027171676,4.37082040298964e-05,0.000121011657456335,0.000205846027171676,5.79551321903879e-05
14FL990809:250410011,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990516:250409672,24791,0,0,160153,1.87320874413842e-05,0,4858,0,0.000411692054343351,1.87320874413842e-05,0,0.000411692054343351,2.63432419047218e-05
13FL991749:250307533,24791,0,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,4.03372191521117e-05,0.000205846027171676,2.63432419047218e-05
14FL990359:250409500,24791,8.06744383042233e-05,4.03372191521117e-05,160153,3.74641748827684e-05,6.24402914712806e-06,4858,0,0.000205846027171676,4.37082040298964e-05,0.000121011657456335,0.000205846027171676,5.79551321903879e-05
14FL990488:250409649,24791,0,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,4.03372191521117e-05,0.000205846027171676,2.63432419047218e-05
13FL991487:250349618,24791,8.06744383042233e-05,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,8.06744383042233e-05,0,3.16118902856661e-05
13FL990871:250307124,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991111:250410334,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992047:250411340,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991230:250305890,24791,0.000201686095760558,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,0.000201686095760558,0,4.74178354284992e-05
14FL992474:250411771,24791,0,0,160153,0,0,4858,0,0,0,0,0,0
14FL992713:250412029,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990437:250409571,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991815:250411086,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990796:250409999,24791,0,4.03372191521117e-05,160153,1.24880582942561e-05,6.24402914712806e-06,4858,0,0.000205846027171676,1.87320874413842e-05,4.03372191521117e-05,0.000205846027171676,2.63432419047218e-05
13FL991524:250306128,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990197:250409294,24791,8.06744383042233e-05,4.03372191521117e-05,160153,3.74641748827684e-05,6.24402914712806e-06,4858,0,0.000205846027171676,4.37082040298964e-05,0.000121011657456335,0.000205846027171676,5.79551321903879e-05
13FL990296:250323698,24791,0,0,160153,1.87320874413842e-05,0,4858,0,0.000411692054343351,1.87320874413842e-05,0,0.000411692054343351,2.63432419047218e-05
14FL992902:250412192,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991252:250305912,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991843:250411141,24791,0.000121011657456335,0,160153,1.87320874413842e-05,0,4858,0,0.000411692054343351,1.87320874413842e-05,0.000121011657456335,0.000411692054343351,4.21491870475548e-05
13FL990869:250307091,24791,8.06744383042233e-05,0,160153,4.37082040298964e-05,0,4858,0,0.000411692054343351,4.37082040298964e-05,8.06744383042233e-05,0.000411692054343351,5.79551321903879e-05
13FL990540:250294802,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992947:250426804,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992965:250426821,24791,0.000201686095760558,0,160153,4.37082040298964e-05,0,4858,0,0.000411692054343351,4.37082040298964e-05,0.000201686095760558,0.000411692054343351,7.37610773332209e-05
13FL992103:MERGE,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991436:250349571,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990817:250410018,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992032:250411328,24791,0,4.03372191521117e-05,160153,3.12201457356403e-05,6.24402914712806e-06,4858,0,0.000617538081515027,3.74641748827684e-05,4.03372191521117e-05,0.000617538081515027,5.26864838094435e-05
13FL990704:250294999,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL991507:250306109,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991396:250410678,24791,0.000121011657456335,4.03372191521117e-05,160153,3.12201457356403e-05,6.24402914712806e-06,4858,0,0.000617538081515027,3.74641748827684e-05,0.000161348876608447,0.000617538081515027,6.84924289522766e-05
14FL992612:250411907,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992469:250411737,24791,0.000121011657456335,0,160153,0,0,4858,0,0,0,0.000121011657456335,0,1.58059451428331e-05
14FL992720:250412036,24791,0,0,160153,0,0,4858,0,0,0,0,0,0
14FL991667:250410951,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992166:MERGE,24791,8.06744383042233e-05,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,8.06744383042233e-05,0,3.16118902856661e-05
14FL991745:250411031,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL991517:250410822,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL992232:250308067,24791,8.06744383042233e-05,0,160153,2.49761165885122e-05,0,4858,0,0,2.49761165885122e-05,8.06744383042233e-05,0,3.16118902856661e-05
13FL992001:250307808,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
13FL990414:250294657,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL992759:250412066,24791,0,0,160153,0,0,4858,0,0,0,0,0,0
14FL990557:250409703,26715,0,0,153830,0,0,4218,0,0,0,0,0,0
14FL990841:250410036,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990248:250409376,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL992484:250411776,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990713:250409898,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992633:250308683,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL991968:250411270,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991636:250410931,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992167:MERGE,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991060:250307323,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991398:250308615,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990792:250409998,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL991769:250411049,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991425:250349560,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990341:250409487,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL992224:250411530,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL990123:250408056,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992718:250308793,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991661:250306282,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL992517:250411805,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL992621:250411914,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL990157:250294370,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991248:250410510,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL992553:250308452,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991457:250410767,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL991821:250307582,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990259:250323662,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992380:250308228,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL991389:250410671,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991325:250410580,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992041:250307840,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL990457:250294727,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL992353:250411647,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990710:250295005,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL991350:250308568,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL992427:250411706,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL992311:250411587,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL992934:250412217,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL990418:250294660,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991109:250307398,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990103:250426762,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL992942:250426800,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL991449:250349581,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991148:250307434,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991961:250411265,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL991785:250411062,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990831:250410028,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990911:250307164,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991075:250307336,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL991878:250307661,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991216:250305877,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991974:250307784,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL990552:250294842,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990252:250323655,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991970:250411272,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991266:250305925,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990613:250294888,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL991620:250410921,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991965:250411268,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL992629:250308679,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL992631:250411926,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL992497:250411786,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
13FL991900:250307683,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990944:250410154,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991702:250306322,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991665:250410949,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992188:250308032,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990075:250304398,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990148:250294363,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991080:250410305,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991319:250410575,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991916:250411200,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL992651:250411945,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990199:250409296,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992010:250307816,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991044:250410271,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL992115:MERGE,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL991358:250410639,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991516:250306119,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990667:250409827,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL991330:MERGE,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
14FL990347:250409492,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
13FL990606:250426669,22389,0,0,162348,0,0,4663,0,0,0,0,0,0
14FL992977:250412242,22389,0.000312653535218188,0.000133994372236366,162348,0,1.84788232685343e-05,4663,0,0,1.84788232685343e-05,0.000446647907454554,0,6.86378035902851e-05
