pid,mr
A1044:250416423,0.601650557343175
A1045:250416424,0.526211622363434
A1047:250416425,0.610631531122217
A1048:250416426,0.552678421390028
A1049:250416427,0.564326302490151
A1050:250416428,0.602027098516863
A1051:250416429,0.571328101174435
A1052:250416430,0.556462504590068
A1053:250416431,0.571866461695493
A1055:250416432,0.564018223348042
A1058:250416433,0.504944825826368
A1059:250416434,0.579885855121894
A1060:250416435,0.600128833095791
A1061:250416436,0.547493978453132
A1062:250416437,0.554417979374257
A1063:250416438,0.605761391148482
A1064:250416470,0.509892763563262
A1065:250416471,0.444688902304681
A1066:250416472,0.508915623657989
A1067:250416473,0.489743142905155
A1068:250416474,0.434970405730894
A1069:250416475,0.419270817125466
A1070:250416476,0.425342154562372
A1071:250416477,0.401666739277912
A1072:250416478,0.438533543283564
A1075:250416479,0.400064105356843
A1076:250416480,0.45741350444692
A1077:250416481,0.433103259415085
A1078:250416482,0.473993763731305
A1083:250416483,0.489456847136731
A1088:250416484,0.490110348347264
A1089:250416485,0.248349131465772
A1090:250416486,0.453847254983725
A1091:250416487,0.424097390351833
A1092:250416488,0.454198900873202
A1093:250416489,0.469416143347047
A1095:250416490,0.492525190915711
A1096:250416491,0.443755329146776
A1097:250416492,0.458455994473247
A1098:250416493,0.457662457289028
A1099:250416494,0.46566317925227
A1101:250416495,0.404492354035837
A1102:250416496,0.462769102462766
A1103:250416497,0.505757034473745
A1104:250416498,0.435045091583527
A1105:250416499,0.360567736956427
A1106:250416500,0.450953178194221
A1107:250416501,0.306803258792703
A1108:250416502,0.374082764372359
A1110:250416503,0.422793499841293
A1112:250416504,0.434481835778258
A1113:250416505,0.418881828309672
A1114:250416506,0.479302683089256
A1115:250416507,0.422743709272871
A1116:250416508,0.424523722093942
A1117:250416509,0.39885668407262
A1118:250416510,0.483506874210353
A1119:250416511,0.465286638078582
A1120:250416512,0.383913289725094
A1126:250416513,0.495786473147324
A1129:250416514,0.469655760457575
A1132:250416515,0.437575074841448
A1135:250416516,0.506005987315853
A1136:250416517,0.448665923957354
A1145:250416518,0.392551953346237
A1146:250416519,0.411540831378016
A1149:250416521,0.446086150131011
A1151:250416522,0.417577937799132
A1152:250416523,0.470804055441798
A1153:250416524,0.425883626993957
A1156:250416525,0.392421253104131
A1157:250416526,0.478400229036615
A1160:250416527,0.408008812930611
A1163:250416529,0.389368468877783
A1164:250416530,0.449434565857362
A1166:250416531,0.455057788178474
A1167:250416532,0.428370043504509
A1172:250416533,0.445196143720476
A1174:250416534,0.368213701119665
A1176:250416535,0.481602384968227
A1177:250416537,0.459293098404835
A1183:250416536,0.492086411531496
A1184:250416538,0.466213987415434
A1189:250416539,0.420512469425479
A1190:250416540,0.442261612094129
A1191:250416541,0.428510079478195
A1193:250441886,0.425942753293957
A1194:250416542,0.386057396077748
A1201:250416543,0.462747319089082
A1202:250416544,0.475842238583956
A1203:250416545,0.428183328872928
A1204:250416546,0.49768162665787
A1206:250416547,0.501590186278964
A1210:250416548,0.440895483373062
A1216:250416549,0.459719430146944
A1219:250416550,0.447495845599447
A1220:250416551,0.459078376578517
A1221:250416552,0.551993801074231
A1224:250416553,0.455297405289003
A1226:250416554,0.454121103110043
A1227:250416555,0.454566106315311
A1229:250416556,0.388475350556721
A1230:250416557,0.417773988162292
A1231:250416558,0.410289843346424
A1233:250416559,0.449297641794203
A1238:250416560,0.439706733551997
A1239:250416561,0.48460849053668
A1240:250416562,0.523423350531826
A1245:250416563,0.455481008010058
A1246:250416564,0.456526609946911
A1248:250416565,0.407594928830606
A1249:250416597,0.550251131179476
A1251:250416598,0.53544466089511
A1253:250416599,0.548617378153143
A1256:250416600,0.537573207695132
A1257:250416601,0.529868117231893
A1258:250416602,0.524540526410785
A1259:250416603,0.497890124663136
A1260:250416604,0.52485171746342
A1263:250416605,0.587958151027242
A1265:250416606,0.508302577284298
A1267:250416607,0.537442507453026
A1270:250416608,0.541413305284646
A1273:250416609,0.548561363763669
A1274:250416610,0.54601270904259
A1275:250416611,0.544223360489939
A1276:250416612,0.505336926552688
A1277:250416613,0.531809949400335
A1278:250416614,0.493959781668357
A1279:250416615,0.545608160674164
A1280:250416616,0.532833767963504
A1281:250416617,0.542141492347812
A1286:250416618,0.546348795379435
A1288:250416619,0.555917920247957
A1289:250416620,0.515724483889639
A1291:250416621,0.511840819552756
A1293:250416622,0.531486310705595
A1298:250416623,0.546977401305758
A1304:250416624,0.633046622643506
A1305:250416625,0.504633634773733
A1311:250416626,0.469185861968097
A1314:250416627,0.585596210937743
A1316:250416628,0.475384787736583
A1317:250416629,0.471165037062854
A1319:250416630,0.523012578342347
A1320:250416631,0.5539978714532
A1322:250416632,0.54056686562148
A1323:250416633,0.581706322779807
A1324:250416634,0.518214012310718
A1325:250416635,0.558062026600611
A1326:250416636,0.479498733452416
A1327:250416637,0.577925351490294
A1328:250416638,0.558528813179563
A1330:250416639,0.52334244085814
A1333:250416640,0.59967760606947
A1335:250416641,0.553363041705825
A1337:250416642,0.547441075974184
A1340:250416643,0.586943668195652
A1341:250416644,0.542935029532031
A1355:250416645,0.557613911484817
A1356:250416646,0.490297062978845
A1357:250416647,0.532307855084551
A1358:250416648,0.56488955829542
A1360:250416649,0.542919469979399
A1362:250416650,0.566485968395437
A1363:250416651,0.524580981247627
A1364:250416652,0.518855065879146
A1365:250416653,0.566050300921748
A1366:250416654,0.53137117001612
A1367:250416656,0.542916358068873
A1368:250416657,0.509880315921157
A1369:250416658,0.556092187237433
A1370:250416659,0.527935620795031
A1371:250416660,0.538276499474087
A1374:250416661,0.505140876189528
A1376:250416662,0.607332905964288
A1377:250416664,0.553979199990042
A1382:250416665,0.57267867034287
A1383:250416666,0.553643113653196
A1386:250416667,0.563212238521718
A1389:250416668,0.526834004468704
A1391:250416669,0.587155278111444
A1392:250416670,0.536381345963541
A1394:250416671,0.573263709521824
A1396:250416672,0.52989612442663
A1397:250416673,0.566078308116485
A1398:250416674,0.505753922563218
A1401:250416675,0.546242990421539
A1402:250416676,0.569871727048104
A1403:250416677,0.548561363763669
A1405:250416678,0.573257485700771
A1406:250416679,0.555059032942685
A1407:250416680,0.567005657453337
A1410:250416681,0.553752030521618
A1411:250416682,0.555451133669005
A1413:250416683,0.561018341600642
A1414:250416684,0.49921579854736
A1415:250416685,0.488414357110404
A1416:250416686,0.533272547347719
A1417:250416687,0.517790792479135
A1418:250416688,0.561180160948012
A1420:250416689,0.590313867295687
A1422:250416690,0.55728716087955
A1423:250416691,0.623601974196038
A1424:250416692,0.59032009111674
A1425:250416724,0.568720320153355
A1431:250416725,0.569541864532311
A1432:250416726,0.641598152769912
A1433:250416727,0.584992500295632
A1434:250416728,0.611733147448545
A1435:250416729,0.591294119111487
A1438:250416730,0.60433924803794
A1439:250416731,0.566918523958599
A1441:250416732,0.532015335495074
A1443:250416733,0.534143882295096
A1444:250416734,0.551234494905802
A1446:250416735,0.61708874546439
A1447:250416736,0.619821002906524
A1448:250416737,0.56101211777959
A1451:250416738,0.610930274532747
A1456:250416739,0.54969409919526
A1466:250416740,0.541111449963591
A1469:250416741,0.524689898116049
A1471:250416742,0.566377051527014
A1473:250416743,0.652010605391074
A1476:250416744,0.609402326464309
A1482:250442091,0.991933927915705
A1485:250416745,0.611558880459069
A1486:250416746,0.589162460400939
A1488:250416747,0.561730969111176
A1489:250416748,0.464446422236468
A1490:250416749,0.645905036938378
A1491:250416750,0.667050468964916
A1494:250416751,0.675645565838691
A1504:250416752,0.566352156242804
A1508:250416753,0.667915580091241
A1511:250416754,0.597122727527338
A1512:250416755,0.536932154126705
A1515:250416756,0.496268819278908
A1531:250416757,0.647713056954186
A1532:250416758,0.592230804179918
A1533:250416759,0.619052361006516
A1537:250416760,0.6259950333908
A1544:250416761,0.704427626296889
A1545:250416762,0.69356083473888
A1554:250416763,0.520977388858116
A1558:250416764,0.574309311458677
A1563:250416765,0.656024969970063
A1571:250416766,0.666054657596485
A1575:250416767,0.683798771417724
A1584:250416768,0.677920372433452
A1589:250416769,0.685392069607215
A1592:250416770,0.742576537439396
A1593:250416771,0.657453336901657
A1595:250416772,0.611985212201179
A1602:250416773,0.558124264811138
A1604:250416774,0.663543345801721
A1609:250416775,0.600362226385267
A1612:250416776,0.570743061995482
A1619:250416777,0.671170638501802
A1622:250416778,0.732450380586657
A1625:250416779,0.595417400558899
A1630:250416780,0.583610812021933
A1632:250416781,0.584899142979841
A1634:250416782,0.544643468410996
A1635:250416783,0.61931376149073
A1638:250416784,0.594350015248362
A1641:250416785,0.628864214896093
A1642:250416786,0.611527761353806
A1643:250416787,0.582057968669285
A1644:250416788,0.497286414021024
A1645:250416789,0.657145257759549
A1646:250416791,0.592635352548344
A1648:250416792,0.595716143969429
A1651:250416793,0.647212039359444
A1652:250441887,0.407109470788496
A1654:250416794,0.595544988890479
A1658:250416795,0.580576699258743
A1662:250441888,0.438586445762511
A1664:250416796,0.592196573164128
A1665:250416797,0.570662152321796
A1667:250416799,0.616721540022281
A1668:250416800,0.617200774243339
A1670:250416801,0.606253073011645
A1672:250416802,0.614477852532784
A1673:250416803,0.585611770490375
A1674:250416804,0.62537265128553
A1678:250416805,0.650230592570002
A1679:250416806,0.613086828527506
A1682:250416807,0.610749783722218
A1683:250416808,0.607451158564289
A1685:250416809,0.62319120200656
A1692:250416810,0.606424228090594
A1696:250416811,0.591228768990434
A1699:250416812,0.58034019405874
A1700:250416813,0.519019997137042
A1703:250416814,0.612775637474871
A1704:250416815,0.609125366427465
A1712:250416816,0.601753250390545
A1719:250416817,0.664358666359625
A1724:250416818,0.615097122727527
A1726:250416819,0.630261462722424
A1727:250416851,0.481530811026121
A1729:250416852,0.456078494831117
A1730:250416853,0.543501397247826
A1731:250416854,0.549460705905784
A1733:250416855,0.489718247620944
A1734:250416856,0.498204427626297
A1739:250416857,0.529507135610837
