pid,tot,miss,toter,er01,er02,er10,er12,er20,er21,er0,er1,er2
A0107:250415757,15919,81,0.0825428732960613,0.0544083318369546,0.00107739270964266,0.0631868131868132,0.0178571428571429,0.0166520595968449,0.334794040315513,0.0554857245465972,0.081043956043956,0.351446099912358
A0112:250415758,15483,53,0.0949428405347801,0.0514280466525852,0.00110202957112683,0.111963626030122,0.0392156862745098,0.0204651162790698,0.32,0.052530076223712,0.151179312304632,0.34046511627907
A0113:250415759,14495,31,0.0867885477750949,0.0492243436754177,0.00188941925218775,0.0970366066240558,0.0302149912841371,0.0190571715145436,0.287863590772317,0.0511137629276054,0.127251597908193,0.306920762286861
A0114:250415760,16000,0,0.0393125,0.010917747496306,0.00188803152191758,0.106052767718572,0.08277289187791,0.0127320954907162,0.0445623342175066,0.0128057790182236,0.188825659596482,0.0572944297082228
A0115:250415761,15765,177,0.09616238503013,0.0539237973992907,0.00290988451395835,0.095058061031596,0.0332163110991088,0.0338028169014084,0.356807511737089,0.0568336819132491,0.128274372130705,0.390610328638498
A0116:250415762,15904,96,0.10431338028169,0.0627183944091031,0.00116477018188334,0.107683833654641,0.033874965574222,0.0377697841726619,0.350719424460432,0.0638831645909865,0.141558799228863,0.388489208633093
A0118:250415763,16000,0,0.034,0.00947748049987419,0.00117420112387822,0.0698529411764706,0.0712316176470588,0.00631246712256707,0.0515518148342977,0.0106516816237524,0.141084558823529,0.0578642819568648
A0119:250415764,15931,69,0.0982361433682757,0.0595067905646891,0.000982844889206576,0.0885659446120099,0.035645736221552,0.0137362637362637,0.384615384615385,0.0604896354538956,0.124211680833562,0.398351648351648
A0121:250415765,15934,66,0.086481737165809,0.054290087332313,0.00135049968488341,0.0870959123697569,0.0304568527918782,0.0202952029520295,0.274907749077491,0.0556405870171964,0.117552765161635,0.29520295202952
A0123:250415766,16000,0,0.046625,0.0138390996248437,0.00166736140058358,0.0916299559471366,0.0885462555066079,0.00576368876080692,0.0812680115273775,0.0155064610254273,0.180176211453744,0.0870317002881844
A0126:250415767,15869,131,0.0836221564055706,0.0475202885482417,0.00171325518485122,0.0935212794795337,0.0214150176199512,0.0174311926605505,0.310091743119266,0.0492335437330929,0.114936297099485,0.327522935779817
A0127:250415768,15398,4,0.0924145992986102,0.056414503957298,0.00174857353211853,0.0925287356321839,0.035632183908046,0.0161596958174905,0.311787072243346,0.0581630774894165,0.12816091954023,0.327946768060837
A0128:250415769,13118,0,0.0372770239365757,0.00910530482977039,0.00197941409342835,0.106517168885774,0.0903994393833217,0.0189035916824197,0.0415879017013233,0.0110847189231987,0.196916608269096,0.0604914933837429
A0129:250415770,16000,0,0.033125,0.0103538235773683,0.00163052339801076,0.065974025974026,0.0815584415584416,0.00552791597567717,0.0491984521835268,0.0119843469753791,0.147532467532468,0.054726368159204
A0131:250415771,15998,2,0.0881360170021253,0.0565171317555634,0.00150123631225715,0.0732794650320424,0.0247979938701588,0.0211981566820276,0.348387096774194,0.0580183680678206,0.0980774589022012,0.369585253456221
A0132:250415772,16000,0,0.02875,0.0104549538511803,0.00122518990443519,0.0533629794330183,0.0539188438021123,0.0112359550561798,0.052093973442288,0.0116801437556155,0.107281823235131,0.0633299284984678
A0134:250415773,15573,121,0.093238297052591,0.0564083931328913,0.00109001725860659,0.0932994062765055,0.0333616058806898,0.0146056475170399,0.346640701071081,0.0574984103914979,0.126661012157195,0.361246348588121
A0135:250415774,15999,1,0.085005312832052,0.0518855308906125,0.00142640634750825,0.069279602539332,0.0251173060999172,0.0215703192407248,0.340811044003451,0.0533119372381207,0.0943969086392492,0.362381363244176
A0137:250415775,15359,63,0.0908913340712286,0.0496719775070291,0.000656044985941893,0.104368932038835,0.0374865156418554,0.0244648318042813,0.314984709480122,0.0503280224929709,0.14185544768069,0.339449541284404
A0139:250415776,15951,11,0.0871418719829478,0.0515500759403198,0.00116144018583043,0.0893193435566317,0.033091202582728,0.0249759846301633,0.306436119116234,0.0527115161261503,0.12241054613936,0.331412103746398
A0140:250415777,12952,47,0.106392835083385,0.0613694373543447,0.0016646321163023,0.117666021921341,0.0409413281753707,0.032181168057211,0.34684147794994,0.063034069470647,0.158607350096712,0.379022646007151
A0142:250415778,15917,83,0.0870767104353836,0.0522030218040351,0.00135709762055551,0.0901185770750988,0.0245059288537549,0.0224508886810103,0.313376987839102,0.0535601194245906,0.114624505928854,0.335827876520112
A0143:250415779,15787,213,0.0838031291569012,0.0501958640794388,0.00200419058030427,0.0742627345844504,0.0246648793565684,0.0240740740740741,0.328703703703704,0.0522000546597431,0.0989276139410188,0.352777777777778
A0144:250441872,9484,0,0.0224588781105019,0.00540915395284327,0.000554785020804438,0.0528375733855186,0.0694716242661448,0.00878594249201278,0.0271565495207668,0.00596393897364771,0.122309197651663,0.0359424920127795
A0146:250415780,16000,0,0.0353125,0.0161628004354744,0.00058621555983586,0.0503537245110279,0.0436953807740325,0.00422705314009662,0.0797101449275362,0.0167490159953103,0.0940491052850603,0.0839371980676328
A0148:250415781,15822,178,0.0787511060548603,0.0497829745770219,0.000974399858269112,0.0567251461988304,0.0172514619883041,0.0206648697214735,0.356693620844564,0.050757374435291,0.0739766081871345,0.377358490566038
A0149:250415782,16000,0,0.05425,0.0106835823387029,0.00166930974042234,0.130790190735695,0.148047229791099,0.0132085855806274,0.0451293340671436,0.0123528920791253,0.278837420526794,0.0583379196477711
A0150:250415783,16000,0,0.0299375,0.0091395636064224,0.00107039934129271,0.0716960941680043,0.0658105939004815,0.00654582074521652,0.0427995971802618,0.0102099629477151,0.137506688068486,0.0493454179254783
A0151:250415784,16000,0,0.039,0.0110082561921441,0.00200150112584438,0.0824788230049041,0.0793580026749889,0.00679501698754247,0.0526613816534541,0.0130097573179885,0.161836825679893,0.0594563986409966
A0152:250415785,15920,80,0.0821608040201005,0.0574303267741074,0.00106847119579735,0.0599334073251942,0.0235849056603774,0.0165898617511521,0.305990783410138,0.0584987979699047,0.0835183129855716,0.32258064516129
A0154:250415786,15913,87,0.0963363287877836,0.0569705697056971,0.002070020700207,0.0997859818084537,0.0302300695559123,0.0225563909774436,0.344924812030075,0.0590405904059041,0.130016051364366,0.367481203007519
A0156:250415787,16000,0,0.029875,0.00991559452593625,0.00155699418175858,0.0709876543209877,0.0611111111111111,0.00551217271474506,0.0514469453376206,0.0114725887076948,0.132098765432099,0.0569591180523656
A0171:250415788,16000,0,0.023875,0.0100436321725529,0.000658598830987075,0.0313964386129335,0.0328022492970947,0.00523560209424084,0.0616637579988365,0.01070223100354,0.0641986879100281,0.0668993600930774
A0172:250415789,15912,88,0.089429361488185,0.0553961993546074,0.00170311939763356,0.0840313428803026,0.0283707106187517,0.0208530805687204,0.329857819905213,0.0570993187522409,0.112402053499054,0.350710900473934
A0173:250415790,15920,80,0.0936557788944724,0.0556289059061702,0.00132030631106417,0.0974551764025448,0.0332562174667438,0.0217983651226158,0.334241598546776,0.0569492122172344,0.130711393869289,0.356039963669391
A0176:250415791,623,1,0.110754414125201,0.0372960372960373,0.00466200466200466,0.19620253164557,0.0379746835443038,0,0.388888888888889,0.041958041958042,0.234177215189873,0.388888888888889
A0178:250415792,16000,0,0.030875,0.012461319729029,0.000418165091578155,0.0482244629548444,0.0517316966242876,0.00624290578887628,0.0573212258796822,0.0128794848206072,0.099956159579132,0.0635641316685585
A0179:250415793,16000,0,0.08975,0.0565374131715466,0.00105513057240834,0.0901685393258427,0.0342696629213483,0.0262417994376757,0.290534208059981,0.057592543743955,0.124438202247191,0.316776007497657
A0180:250415794,16000,0,0.0255,0.00880310127604587,0.00113067355839121,0.0532703978422117,0.0681051921780175,0.0135831381733021,0.0355971896955504,0.00993377483443708,0.121375590020229,0.0491803278688525
A0182:250415795,15782,218,0.0761627170193892,0.0494725354674427,0.000727537286285922,0.065008025682183,0.0232744783306581,0.0181297709923664,0.287213740458015,0.0502000727537286,0.0882825040128411,0.305343511450382
A0183:250415796,15884,116,0.0796398891966759,0.0492403932082216,0.00187667560321716,0.0585434173669468,0.0254901960784314,0.0151245551601423,0.334519572953737,0.0511170688114388,0.0840336134453782,0.349644128113879
A0184:250415797,15880,120,0.086272040302267,0.0534412955465587,0.000629779577147998,0.0833785985877241,0.0258011950027159,0.0240073868882733,0.314866112650046,0.0540710751237067,0.10917979359044,0.338873499538319
A0186:250415798,15771,229,0.0729820556718027,0.0478190918841616,0.000893814801573114,0.0622022975623424,0.019333146539647,0.019723865877712,0.290927021696252,0.0487129066857347,0.0815354441019893,0.310650887573964
A0189:250415799,15931,31,0.123595505617978,0.083266183185603,0.0015220700152207,0.111754966887417,0.054083885209713,0.023725834797891,0.34622144112478,0.0847882532008237,0.16583885209713,0.369947275922671
A0190:250415800,14940,0,0.0429718875502008,0.0076227619216451,0.00257046622939195,0.116484659386375,0.113364534581383,0.00806916426512968,0.0409221902017291,0.010193228151037,0.229849193967759,0.0489913544668588
A0191:250415801,16000,0,0.04375,0.00916132256183893,0.00349795952361123,0.102121361618155,0.105574740996547,0.0111902339776195,0.0534079348931841,0.0126592820854502,0.207696102614702,0.0645981688708037
A0193:250415802,15939,61,0.080431645649037,0.0498332882761107,0.00171217446156619,0.0615796519410977,0.0281124497991968,0.012646793134598,0.326106594399277,0.0515454627376769,0.0896921017402945,0.338753387533875
A0194:250415803,15927,73,0.0871476109750738,0.055590480466996,0.000898069151324652,0.0836674685912858,0.0227211975407645,0.027592768791627,0.315889628924833,0.0564885496183206,0.10638866613205,0.34348239771646
A0195:250415835,16000,0,0.0453125,0.0117519586597766,0.00300050008334722,0.107487367937529,0.088194763435921,0.0158904109589041,0.050958904109589,0.0147524587431239,0.19568213137345,0.0668493150684931
A0196:250415836,16000,0,0.0341875,0.0109990834097159,0.0014998750104158,0.071260028315243,0.0552147239263804,0.0101063829787234,0.0585106382978723,0.0124989584201317,0.126474752241623,0.0686170212765957
A0197:250415837,15613,0,0.0410555306475373,0.0066219614417435,0.00393964794635373,0.134405144694534,0.118327974276527,0.0173872180451128,0.0399436090225564,0.0105616093880972,0.252733118971061,0.0573308270676692
A0198:250415838,16000,0,0.03275,0.00660225442834139,0.00161030595813205,0.106684672518569,0.102633355840648,0.0128632682229633,0.0404954740352549,0.00821256038647343,0.209318028359217,0.0533587422582182
A0199:250415839,16000,0,0.033125,0.00933584473016133,0.00171976087134551,0.0821752265861027,0.0803625377643505,0.0187441424554827,0.0402999062792877,0.0110556056015068,0.162537764350453,0.0590440487347704
A0201:250415840,15756,244,0.0864432597105864,0.0537855736531233,0.00161088240558439,0.0710161662817552,0.0213625866050808,0.0196779964221825,0.358676207513417,0.0553964560587077,0.092378752886836,0.378354203935599
A0204:250415841,15997,3,0.104144527098831,0.0735865724381626,0.00185512367491166,0.0871533672891907,0.0359366157328806,0.0279965004374453,0.301837270341207,0.0754416961130742,0.123089983022071,0.329833770778653
A0205:250415842,15822,178,0.099481734294021,0.0584211000090017,0.00135025654874426,0.0956375838926175,0.0265659955257271,0.0369393139841689,0.379067722075638,0.059771356557746,0.122203579418345,0.416007036059807
A0206:250415843,15972,28,0.0944778362133734,0.0619882011094479,0.00158492559654838,0.0766827605793809,0.0252769099687589,0.0182815356489945,0.372943327239488,0.0635731267059963,0.10195967054814,0.391224862888483
A0207:250415844,16000,0,0.0860625,0.052069659578192,0.000875120329045244,0.0870561282932417,0.0286368843069874,0.0203515263644773,0.320074005550416,0.0529447799072372,0.115693012600229,0.340425531914894
A0209:250415846,15974,26,0.0974708901965694,0.0559534467323187,0.00170098478066249,0.101200218221495,0.0346426623022368,0.0246045694200351,0.340070298769772,0.0576544315129812,0.135842880523732,0.364674868189807
A0210:250415847,14419,0,0.0409182328871628,0.00577008433200178,0.00488237905015535,0.164055299539171,0.184331797235023,0.0207829869502175,0.0236829386176897,0.0106524633821571,0.348387096774194,0.0444659255679072
A0211:250415848,16000,0,0.0375,0.00634817286563034,0.00203467079026613,0.1125,0.124342105263158,0.0209758321933425,0.0414956680346557,0.00838284365589648,0.236842105263158,0.0624715002279982
A0212:250415849,15187,0,0.0341081187858037,0.00651356993736952,0.00501043841336117,0.124531835205993,0.125468164794007,0.0172574626865672,0.0354477611940298,0.0115240083507307,0.25,0.052705223880597
A0213:250415850,15079,145,0.115060680416473,0.0672022684310019,0.00255198487712665,0.129873853211009,0.0389908256880734,0.0385756676557863,0.364985163204748,0.0697542533081286,0.168864678899083,0.403560830860534
A0214:250415851,15998,2,0.0963870483810476,0.0609486794452787,0.00141330271177458,0.0849299399485273,0.0257363454389477,0.0254237288135593,0.355084745762712,0.0623619821570533,0.110666285387475,0.380508474576271
A0215:250415852,16000,0,0.0371875,0.0111570247933884,0.00231404958677686,0.0732186732186732,0.0628992628992629,0.0144772117962466,0.0686327077747989,0.0134710743801653,0.136117936117936,0.0831099195710456
A0216:250415854,15914,86,0.101985672992334,0.0607889048991354,0.00198126801152738,0.0997311827956989,0.0346774193548387,0.0339449541284404,0.356880733944954,0.0627701729106628,0.134408602150538,0.390825688073394
A0219:250415855,15996,4,0.102838209552388,0.0646958396980861,0.0010782639949681,0.0978835978835979,0.0343915343915344,0.0275988960441582,0.352345906163753,0.0657741036930542,0.132275132275132,0.379944802207912
A0220:250415856,16000,0,0.1010625,0.0606493043168034,0.00240813414199072,0.0969401570538857,0.0300568643379366,0.0337899543378995,0.368949771689498,0.0630574384587941,0.126997021391822,0.402739726027397
A0221:250415857,14496,0,0.0547047461368653,0.00927610040014551,0.00309203346671517,0.140495867768595,0.143801652892562,0.0314540059347181,0.0522255192878338,0.0123681338668607,0.284297520661157,0.0836795252225519
A0222:250415858,14919,60,0.0989342449225819,0.0620942703923229,0.00150531564587449,0.110072376357057,0.0340772014475271,0.0308008213552361,0.299794661190965,0.0635995860381974,0.144149577804584,0.330595482546201
A0227:250415859,15881,119,0.0851331780114602,0.054741980474198,0.000523012552301255,0.0549483910139648,0.0224650880388585,0.0143497757847534,0.400896860986547,0.0552649930264993,0.0774134790528233,0.4152466367713
A0231:250415860,15683,317,0.0871644455780144,0.058191018342821,0.00135538086202223,0.0647646219686163,0.0176890156918688,0.0189018901890189,0.358235823582358,0.0595463992048432,0.082453637660485,0.377137713771377
A0235:250415861,15864,136,0.0955622793746848,0.0585845820545225,0.00144430402599747,0.0845108695652174,0.0271739130434783,0.0343580470162749,0.363471971066908,0.06002888608052,0.111684782608696,0.397830018083183
A0240:250415862,10893,47,0.099054438630313,0.0574850299401198,0.00226214238190286,0.112110986126734,0.0281214848143982,0.0436005625879044,0.316455696202532,0.0597471723220226,0.140232470941132,0.360056258790436
A0245:250441873,10677,0,0.0287533951484499,0.006625,0.000875,0.0702228224172856,0.0661715057393653,0.00418060200668896,0.0334448160535117,0.0075,0.136394328156651,0.0376254180602007
A0251:250415863,15985,15,0.0985298717547701,0.0568591264610247,0.00131821776957553,0.104044548651817,0.0328253223915592,0.0293132328308208,0.344221105527638,0.0581773442306002,0.136869871043376,0.373534338358459
A0252:250415864,16000,0,0.0364375,0.0157687253613666,0.000821287779237845,0.0642857142857143,0.063265306122449,0.00804721030042918,0.0622317596566524,0.0165900131406045,0.127551020408163,0.0702789699570815
A0258:250415865,15973,27,0.101796782069743,0.0575373993095512,0.00159334336549526,0.113127303657499,0.040260844910689,0.031331592689295,0.331592689295039,0.0591307426750465,0.153388148568188,0.362924281984334
A0263:250415866,15801,199,0.0970191760015189,0.0599636032757052,0.00136487716105551,0.0893885385248149,0.0238552234713463,0.0326460481099656,0.350515463917526,0.0613284804367607,0.113243761996161,0.383161512027491
A0264:250415867,15898,102,0.0896968172097119,0.0591364482666903,0.000797943080060289,0.0730606488011284,0.0225669957686883,0.0242085661080074,0.358472998137803,0.0599343913467506,0.0956276445698166,0.38268156424581
A0265:250415868,16000,0,0.042625,0.0100075687494744,0.00159784711126062,0.0959792477302205,0.0834414180717683,0.0111358574610245,0.0606904231625835,0.011605415860735,0.179420665801989,0.071826280623608
A0266:250441874,16000,0,0.03075,0.0102417042195821,0.000819336337566571,0.0623569794050343,0.0652173913043478,0.0092818759159746,0.0561797752808989,0.0110610405571487,0.127574370709382,0.0654616511968735
A0267:250415869,15995,5,0.0972178805876836,0.0560706401766004,0.00158940397350993,0.103112840466926,0.037520844913841,0.0233208955223881,0.346082089552239,0.0576600441501104,0.140633685380767,0.369402985074627
A0269:250415870,15840,160,0.0984848484848485,0.0584695527213939,0.00188611460391593,0.10062893081761,0.0314465408805031,0.0295519542421354,0.356530028598665,0.0603556673253099,0.132075471698113,0.386081982840801
A0273:250415871,12108,0,0.06598942847704,0.0108120035304501,0.00408208296557811,0.17515923566879,0.164968152866242,0.0244233378561737,0.0637720488466757,0.0148940864960282,0.340127388535032,0.0881953867028494
A0275:250415872,11477,0,0.0589004095146815,0.00877089012682233,0.00284461301410454,0.134435261707989,0.143250688705234,0.0179591836734694,0.0424489795918367,0.0116155031409269,0.277685950413223,0.0604081632653061
A0276:250415873,15994,6,0.10704014005252,0.0638792102206736,0.00214419726614849,0.0992052617155385,0.0413812003288572,0.0260416666666667,0.373263888888889,0.0660234074868221,0.140586462044396,0.399305555555556
A0279:250415874,15898,102,0.0954208076487608,0.0600643546657133,0.00143010368251698,0.0928492239467849,0.0285476718403548,0.0245009074410163,0.330308529945554,0.0614944583482302,0.12139689578714,0.35480943738657
A0280:250415875,15971,29,0.115960177822303,0.0785720612986093,0.00274603596421295,0.0947218259629101,0.0487874465049929,0.0288870008496177,0.337298215802889,0.0813180972628222,0.143509272467903,0.366185216652506
A0284:250415876,13930,0,0.0619526202440775,0.0103474463641542,0.00436681222707424,0.16945107398568,0.162887828162291,0.0290697674418605,0.0587209302325581,0.0147142585912284,0.332338902147971,0.0877906976744186
A0286:250415877,16000,0,0.0599375,0.0115407295088872,0.00387498947013731,0.140936686903729,0.13009540329575,0.0197476686780033,0.0630828304991772,0.0154157189790245,0.27103209019948,0.0828304991771805
A0287:250415878,15782,0,0.0522747433785325,0.012829112862653,0.00201240986080832,0.12962962962963,0.118908382066277,0.00886917960088692,0.0676274944567627,0.0148415227234613,0.248538011695906,0.0764966740576497
